timestamp,camera,ball_detected,ball_x,ball_y,ball_area,tag4_detected,tag4_x,tag4_y,tag5_detected,tag5_x,tag5_y
1765211648.042,kreo2,True,638,317,718,False,,,False,,
1765211648.043,kreo1,True,866,579,828,False,,,False,,
1765211648.125,kreo1,True,865,579,940,False,,,False,,
1765211648.146,kreo2,True,638,317,720,False,,,False,,
1765211648.177,kreo2,True,640,317,702,False,,,True,559,493
1765211648.158,kreo1,True,865,579,920,True,967,429,False,,
1765211648.409,kreo2,True,638,317,718,False,,,True,559,493
1765211648.408,kreo1,True,866,579,906,True,966,429,False,,
1765211648.443,kreo2,True,638,317,702,False,,,True,559,493
1765211648.479,kreo2,True,639,317,740,False,,,True,559,493
1765211648.442,kreo1,True,865,579,800,True,966,429,False,,
1765211648.511,kreo2,True,638,317,714,False,,,True,559,493
1765211648.510,kreo1,True,865,579,912,True,966,429,False,,
1765211648.553,kreo1,True,865,579,808,True,967,429,False,,
1765211648.610,kreo2,True,638,317,722,False,,,True,558,492
1765211648.610,kreo1,True,866,579,872,True,967,429,False,,
1765211648.644,kreo2,True,639,317,694,False,,,True,558,492
1765211648.642,kreo1,True,866,579,806,True,967,429,False,,
1765211648.683,kreo1,True,865,579,956,True,967,429,False,,
1765211648.684,kreo2,True,638,317,714,False,,,True,558,492
1765211648.710,kreo2,True,638,317,714,False,,,True,558,492
1765211648.709,kreo1,True,865,578,846,True,967,429,False,,
1765211648.749,kreo1,True,865,579,826,True,967,429,False,,
1765211648.749,kreo2,True,639,317,730,False,,,True,559,493
1765211648.812,kreo1,True,866,579,872,True,967,429,False,,
1765211648.780,kreo2,True,639,317,704,False,,,True,559,493
1765211648.845,kreo1,True,866,579,838,True,967,429,False,,
1765211648.845,kreo2,True,640,317,702,False,,,True,559,493
1765211648.886,kreo2,True,639,317,698,False,,,True,559,492
1765211648.891,kreo1,True,865,579,952,True,967,429,False,,
1765211648.910,kreo2,True,638,317,724,False,,,True,559,493
1765211648.935,kreo1,True,865,579,942,True,966,429,False,,
1765211648.944,kreo2,True,639,317,686,False,,,True,558,493
1765211648.967,kreo1,True,864,579,862,True,966,429,False,,
1765211649.027,kreo1,True,865,579,952,True,966,429,False,,
1765211648.979,kreo2,True,639,317,706,False,,,True,558,493
1765211649.043,kreo2,True,639,317,680,False,,,True,558,493
1765211649.059,kreo1,True,865,579,872,True,966,429,False,,
1765211649.079,kreo2,True,638,317,718,False,,,True,558,493
1765211649.097,kreo1,True,866,579,852,True,967,429,False,,
1765211649.111,kreo2,True,638,317,718,False,,,True,558,493
1765211649.133,kreo1,True,865,579,970,True,966,429,False,,
1765211649.162,kreo1,True,865,579,828,True,966,429,False,,
1765211649.148,kreo2,True,638,317,716,False,,,True,558,493
1765211649.263,kreo1,True,866,579,828,True,966,429,False,,
1765211649.281,kreo2,True,638,317,712,False,,,True,558,493
1765211649.311,kreo2,True,638,317,722,False,,,True,558,493
1765211649.295,kreo1,True,865,579,876,True,966,429,False,,
1765211649.326,kreo1,True,865,579,954,True,966,429,False,,
1765211649.343,kreo2,True,640,317,704,False,,,True,558,493
1765211649.359,kreo1,True,865,579,804,True,966,429,False,,
1765211649.378,kreo2,True,638,317,726,False,,,True,558,493
1765211649.396,kreo1,True,866,579,848,True,966,429,False,,
1765211649.410,kreo2,True,638,317,722,False,,,True,558,493
1765211649.426,kreo1,True,865,579,944,True,966,429,False,,
1765211649.446,kreo2,True,640,317,708,False,,,True,559,493
1765211649.457,kreo1,True,866,579,832,True,966,429,False,,
1765211649.479,kreo2,True,638,317,718,False,,,True,559,493
1765211649.499,kreo1,True,866,579,868,True,966,429,False,,
1765211649.514,kreo2,True,638,317,722,False,,,True,559,493
1765211649.551,kreo2,True,640,317,710,False,,,True,559,493
1765211649.529,kreo1,True,865,578,942,True,966,429,False,,
1765211649.561,kreo1,True,865,579,796,True,966,429,False,,
1765211649.580,kreo2,True,639,317,738,False,,,True,559,493
1765211649.604,kreo1,True,864,579,852,True,966,429,False,,
1765211649.627,kreo1,True,865,579,928,True,966,429,False,,
1765211649.616,kreo2,True,638,317,714,False,,,True,559,493
1765211649.729,kreo2,True,638,317,714,False,,,True,559,493
1765211649.742,kreo1,True,865,579,906,True,966,429,False,,
1765211649.744,kreo2,True,639,317,682,False,,,True,559,493
1765211649.786,kreo2,True,638,317,722,False,,,True,559,493
1765211649.785,kreo1,True,865,578,960,True,966,429,False,,
1765211649.846,kreo2,True,639,317,696,False,,,True,559,493
1765211649.879,kreo1,True,865,579,930,True,966,429,False,,
1765211649.882,kreo2,True,638,317,718,False,,,True,559,493
1765211649.920,kreo1,True,866,579,824,True,966,429,False,,
1765211649.919,kreo2,True,639,317,736,False,,,True,559,493
1765211649.943,kreo1,True,865,579,914,True,966,429,False,,
1765211649.942,kreo2,True,640,317,712,False,,,True,559,493
1765211649.959,kreo2,True,638,317,720,False,,,True,559,493
1765211649.987,kreo1,True,865,579,936,True,966,429,False,,
1765211650.003,kreo2,True,638,317,706,False,,,True,559,493
1765211650.012,kreo1,True,865,579,860,True,966,429,False,,
1765211650.028,kreo2,True,638,317,718,False,,,True,559,493
1765211650.043,kreo1,True,866,579,904,True,966,429,False,,
1765211650.061,kreo2,True,638,317,704,False,,,True,559,493
1765211650.102,kreo2,True,639,317,700,False,,,True,559,493
1765211650.077,kreo1,True,865,579,890,True,966,429,False,,
1765211650.111,kreo1,True,866,579,838,True,966,429,False,,
1765211650.129,kreo2,True,638,317,718,False,,,True,559,493
1765211650.153,kreo1,True,865,579,914,True,966,429,False,,
1765211650.227,kreo2,True,638,317,710,False,,,True,559,493
1765211650.217,kreo1,True,866,579,796,True,966,429,False,,
1765211650.275,kreo2,True,639,317,734,False,,,True,559,493
1765211650.251,kreo1,True,865,579,952,True,966,429,False,,
1765211650.295,kreo2,True,640,317,716,False,,,True,559,493
1765211650.279,kreo1,True,866,579,876,True,966,429,False,,
1765211650.329,kreo2,True,638,317,710,False,,,True,559,493
1765211650.317,kreo1,True,865,579,812,True,966,429,False,,
1765211650.343,kreo1,True,865,579,938,True,967,429,False,,
1765211650.369,kreo2,True,639,317,732,False,,,True,559,493
1765211650.427,kreo2,True,638,317,718,False,,,True,558,492
1765211650.415,kreo1,True,866,579,834,True,966,429,False,,
1765211650.453,kreo1,True,865,579,934,True,966,429,False,,
1765211650.469,kreo2,True,639,317,732,False,,,True,559,493
1765211650.468,kreo1,True,865,579,886,True,966,429,False,,
1765211650.496,kreo1,True,865,579,944,True,966,429,False,,
1765211650.537,kreo2,True,639,317,734,False,,,True,559,493
1765211650.531,kreo1,True,864,579,846,True,966,429,False,,
1765211650.561,kreo1,True,866,579,854,True,966,429,False,,
1765211650.566,kreo2,True,639,317,740,False,,,True,559,493
1765211650.596,kreo1,True,864,579,914,True,966,429,False,,
1765211650.595,kreo2,True,639,317,696,False,,,True,559,493
1765211650.627,kreo1,True,866,579,856,True,967,429,False,,
1765211650.626,kreo2,True,638,317,722,False,,,True,559,493
1765211650.671,kreo1,True,866,579,824,True,967,429,False,,
1765211650.671,kreo2,True,638,317,698,False,,,True,559,493
1765211650.716,kreo1,True,865,578,960,True,966,429,False,,
1765211650.718,kreo2,True,639,317,746,False,,,True,559,493
1765211650.743,kreo1,True,865,579,936,True,966,429,False,,
1765211650.743,kreo2,True,638,317,718,False,,,True,559,493
1765211650.780,kreo1,True,865,579,876,True,966,429,False,,
1765211650.781,kreo2,True,638,317,718,False,,,True,559,493
1765211650.811,kreo1,True,866,579,858,True,967,429,False,,
1765211650.812,kreo2,True,638,317,696,False,,,True,559,493
1765211650.846,kreo1,True,865,579,942,True,967,429,False,,
1765211650.856,kreo2,True,638,317,714,False,,,True,559,493
1765211650.885,kreo1,True,865,579,900,True,966,429,False,,
1765211650.886,kreo2,True,638,317,718,False,,,True,559,493
1765211650.945,kreo2,True,638,317,722,False,,,True,559,493
1765211650.912,kreo1,True,866,579,824,True,966,429,False,,
1765211650.954,kreo1,True,865,578,944,True,967,429,False,,
1765211650.986,kreo2,True,638,317,714,False,,,True,559,493
1765211651.013,kreo1,True,866,579,890,True,967,429,False,,
1765211651.020,kreo2,True,639,317,688,False,,,True,559,493
1765211651.051,kreo2,True,638,317,728,False,,,True,558,493
1765211651.045,kreo1,True,865,579,932,True,966,429,False,,
1765211651.078,kreo1,True,865,579,854,True,966,429,False,,
1765211651.079,kreo2,True,638,317,714,False,,,True,559,493
1765211651.112,kreo1,True,866,579,888,True,966,429,False,,
1765211651.111,kreo2,True,639,317,734,False,,,True,558,493
1765211651.145,kreo2,True,639,317,734,False,,,True,558,493
1765211651.184,kreo1,True,866,579,842,True,966,429,False,,
1765211651.182,kreo2,True,638,317,718,False,,,True,559,493
1765211651.216,kreo2,True,639,317,690,False,,,True,559,493
1765211651.214,kreo1,True,866,578,888,True,966,429,False,,
1765211651.248,kreo2,True,638,317,718,False,,,True,559,493
1765211651.248,kreo1,True,865,579,912,True,966,429,False,,
1765211651.290,kreo1,True,866,579,852,True,966,429,False,,
1765211651.287,kreo2,True,639,317,742,False,,,True,558,493
1765211651.316,kreo2,True,640,317,714,False,,,True,558,493
1765211651.329,kreo1,True,866,579,840,True,966,429,False,,
1765211651.396,kreo2,True,638,317,718,False,,,True,558,493
1765211651.359,kreo1,True,865,579,912,True,966,429,False,,
1765211651.398,kreo1,True,865,579,926,True,966,429,False,,
1765211651.426,kreo2,True,639,317,738,False,,,True,558,493
1765211651.426,kreo1,True,865,579,810,True,966,429,False,,
1765211651.468,kreo1,True,866,579,894,True,966,429,False,,
1765211651.465,kreo2,True,640,317,714,False,,,True,559,493
1765211651.498,kreo2,True,638,317,714,False,,,True,558,493
1765211651.608,kreo1,True,865,579,908,True,966,429,False,,
1765211651.531,kreo2,True,638,317,706,False,,,True,558,493
1765211651.598,kreo2,True,638,317,720,False,,,True,559,493
1765211651.660,kreo2,True,640,317,712,False,,,True,558,493
1765211651.649,kreo1,True,865,579,920,True,966,429,False,,
1765211651.750,kreo1,True,865,579,904,True,967,429,False,,
1765211651.729,kreo2,True,638,317,714,False,,,True,558,493
1765211651.798,kreo2,True,638,317,718,False,,,True,558,493
1765211651.784,kreo1,True,866,579,824,True,967,429,False,,
1765211651.810,kreo1,True,865,578,958,True,967,429,False,,
1765211651.863,kreo2,True,639,317,694,False,,,True,559,493
1765211651.856,kreo1,True,866,579,898,True,966,429,False,,
1765211651.878,kreo1,True,866,579,816,True,966,429,False,,
1765211651.910,kreo2,True,638,317,718,False,,,True,559,493
1765211651.912,kreo1,True,865,579,926,True,966,429,False,,
1765211651.947,kreo2,True,639,317,734,False,,,True,559,492
1765211651.946,kreo1,True,866,579,872,True,966,429,False,,
1765211651.979,kreo1,True,864,579,784,True,966,429,False,,
1765211651.981,kreo2,True,639,317,740,False,,,True,559,493
1765211652.043,kreo1,True,865,578,944,True,966,429,False,,
1765211652.044,kreo2,True,639,317,738,False,,,True,559,493
1765211652.079,kreo2,True,638,317,706,False,,,True,558,493
1765211652.081,kreo1,True,865,579,782,True,966,429,False,,
1765211652.152,kreo1,True,866,579,880,True,966,429,False,,
1765211652.115,kreo2,True,639,317,738,False,,,True,559,493
1765211652.155,kreo2,True,638,317,722,False,,,True,559,493
1765211652.180,kreo2,True,640,317,712,False,,,True,559,493
1765211652.179,kreo1,True,865,579,828,True,966,429,False,,
1765211652.210,kreo2,True,638,317,724,False,,,True,559,493
1765211652.209,kreo1,True,865,579,944,True,966,429,False,,
1765211652.243,kreo1,True,865,579,888,True,966,429,False,,
1765211652.243,kreo2,True,638,317,714,False,,,True,559,493
1765211652.285,kreo2,True,640,317,716,False,,,True,558,492
1765211652.293,kreo1,True,866,579,812,True,966,429,False,,
1765211652.329,kreo1,True,865,579,862,True,966,429,False,,
1765211652.342,kreo2,True,638,317,718,False,,,True,558,493
1765211652.427,kreo1,True,866,579,852,True,966,429,False,,
1765211652.428,kreo2,True,638,317,710,False,,,True,558,493
1765211652.458,kreo2,True,638,317,718,False,,,True,559,493
1765211652.529,kreo2,True,640,317,720,False,,,True,558,493
1765211652.527,kreo1,True,866,579,862,True,966,429,False,,
1765211652.558,kreo1,True,865,579,940,True,966,429,False,,
1765211652.564,kreo2,True,638,317,718,False,,,True,558,493
1765211652.599,kreo1,True,866,579,832,True,966,429,False,,
1765211652.603,kreo2,True,638,317,710,False,,,True,558,493
1765211652.646,kreo2,True,640,317,714,False,,,True,558,493
1765211652.645,kreo1,True,866,579,840,True,967,429,False,,
1765211652.664,kreo1,True,865,579,936,True,967,429,False,,
1765211652.666,kreo2,True,638,317,718,False,,,True,558,493
1765211652.698,kreo1,True,865,579,834,True,967,429,False,,
1765211652.734,kreo2,True,639,317,694,False,,,True,558,493
1765211652.861,kreo2,True,638,317,718,False,,,True,558,493
1765211652.826,kreo1,True,866,579,886,True,967,429,False,,
1765211652.894,kreo2,True,638,317,714,False,,,True,558,493
1765211652.897,kreo1,True,866,579,876,True,967,429,False,,
1765211652.927,kreo2,True,640,317,716,False,,,True,558,493
1765211652.927,kreo1,True,865,579,864,True,966,429,False,,
1765211652.965,kreo1,True,865,579,960,True,966,429,False,,
1765211652.964,kreo2,True,638,317,718,False,,,True,558,493
1765211653.002,kreo2,True,638,317,714,False,,,True,558,493
1765211653.043,kreo2,True,640,317,704,False,,,True,558,493
1765211653.061,kreo2,True,638,317,718,False,,,True,558,493
1765211652.999,kreo1,True,865,579,814,True,966,429,False,,
1765211653.062,kreo1,True,865,579,962,True,966,429,False,,
1765211653.101,kreo2,True,639,317,742,False,,,True,559,493
1765211653.145,kreo2,True,639,317,686,False,,,True,559,493
1765211653.158,kreo1,True,865,579,950,True,966,429,False,,
1765211653.179,kreo2,True,639,317,694,False,,,True,559,493
1765211653.234,kreo1,True,866,579,906,True,966,429,False,,
1765211653.230,kreo2,True,638,317,718,False,,,True,559,493
1765211653.295,kreo1,True,865,579,768,True,966,429,False,,
1765211653.303,kreo2,True,638,317,712,False,,,True,558,493
