timestamp,camera,ball_detected,ball_x,ball_y,ball_area,tag4_detected,tag4_x,tag4_y,tag5_detected,tag5_x,tag5_y
1765121475.285,kreo2,True,369,501,566,False,,,False,,
1765121475.294,kreo1,True,758,399,198,False,,,False,,
1765121475.318,kreo1,True,757,400,156,False,,,False,,
1765121475.319,kreo2,True,369,501,556,False,,,False,,
1765121475.495,kreo1,False,,,,False,,,False,,
1765121475.485,kreo2,True,369,501,606,False,,,False,,
1765121475.518,kreo1,False,,,,False,,,False,,
1765121475.519,kreo2,True,369,501,582,False,,,False,,
1765121475.549,kreo1,True,758,399,192,False,,,False,,
1765121475.599,kreo1,True,758,399,196,False,,,False,,
1765121475.613,kreo2,True,369,501,590,False,,,False,,
1765121475.635,kreo1,True,758,400,138,False,,,False,,
1765121475.640,kreo2,True,369,501,562,False,,,False,,
1765121475.664,kreo1,True,756,399,198,False,,,False,,
1765121475.678,kreo2,True,369,500,606,False,,,False,,
1765121475.696,kreo1,True,757,399,178,False,,,False,,
1765121475.703,kreo2,True,369,502,618,False,,,False,,
1765121475.725,kreo1,True,757,399,178,False,,,False,,
1765121475.746,kreo1,False,,,,False,,,False,,
1765121475.741,kreo2,True,369,501,586,False,,,False,,
1765121475.770,kreo2,True,369,501,564,False,,,False,,
1765121475.782,kreo1,True,759,399,178,False,,,False,,
1765121475.805,kreo2,True,369,501,596,False,,,False,,
1765121475.815,kreo1,False,,,,False,,,False,,
1765121475.837,kreo2,True,369,502,594,False,,,False,,
1765121475.850,kreo1,False,,,,False,,,False,,
1765121475.874,kreo2,True,369,501,550,False,,,False,,
1765121475.881,kreo1,True,758,400,138,False,,,False,,
1765121475.902,kreo2,True,369,501,604,False,,,False,,
1765121475.916,kreo1,True,758,400,138,False,,,False,,
1765121475.939,kreo2,True,369,501,568,False,,,False,,
1765121475.957,kreo1,True,758,399,196,False,,,False,,
1765121475.970,kreo2,True,369,501,562,False,,,False,,
1765121475.986,kreo1,True,758,400,136,False,,,False,,
1765121476.016,kreo1,True,758,400,138,False,,,False,,
1765121476.010,kreo2,True,369,501,588,False,,,False,,
1765121476.040,kreo2,True,369,502,620,False,,,False,,
1765121476.049,kreo1,True,758,399,196,False,,,False,,
1765121476.072,kreo2,True,369,501,562,False,,,False,,
1765121476.088,kreo1,True,759,399,174,False,,,False,,
1765121476.103,kreo2,True,369,501,612,False,,,False,,
1765121476.118,kreo1,False,,,,False,,,False,,
1765121476.154,kreo1,True,758,399,200,False,,,False,,
1765121476.140,kreo2,True,369,501,558,False,,,False,,
1765121476.177,kreo2,True,369,501,594,False,,,False,,
1765121476.204,kreo2,True,369,501,562,False,,,False,,
1765121476.200,kreo1,False,,,,False,,,False,,
1765121476.231,kreo1,True,757,400,152,False,,,False,,
1765121476.234,kreo2,True,369,501,562,False,,,False,,
1765121476.260,kreo2,True,369,501,592,False,,,False,,
1765121476.262,kreo1,True,758,400,138,False,,,False,,
1765121476.286,kreo2,True,369,501,562,False,,,False,,
1765121476.295,kreo1,False,,,,False,,,False,,
1765121476.315,kreo1,True,757,400,156,False,,,False,,
1765121476.317,kreo2,True,369,501,564,False,,,False,,
1765121476.340,kreo2,True,369,501,610,False,,,False,,
1765121476.356,kreo1,False,,,,False,,,False,,
1765121476.377,kreo2,True,369,502,606,False,,,False,,
1765121476.383,kreo1,True,758,400,138,False,,,False,,
1765121476.405,kreo2,True,369,500,546,False,,,False,,
1765121476.415,kreo1,False,,,,False,,,False,,
1765121476.435,kreo2,True,369,501,596,False,,,False,,
1765121476.448,kreo1,True,757,400,158,False,,,False,,
1765121476.471,kreo2,True,369,501,594,False,,,False,,
1765121476.480,kreo1,False,,,,False,,,False,,
1765121476.495,kreo1,False,,,,False,,,False,,
1765121476.511,kreo2,True,369,502,622,False,,,False,,
1765121476.537,kreo2,True,369,501,600,False,,,False,,
1765121476.516,kreo1,False,,,,False,,,False,,
1765121476.551,kreo1,False,,,,False,,,False,,
1765121476.571,kreo2,True,369,502,618,False,,,False,,
1765121476.582,kreo1,False,,,,False,,,False,,
1765121476.604,kreo2,True,369,501,582,False,,,False,,
1765121476.595,kreo1,True,759,400,158,False,,,False,,
1765121476.638,kreo2,True,369,501,562,False,,,False,,
1765121476.622,kreo1,False,,,,False,,,False,,
1765121476.647,kreo1,True,759,400,154,False,,,False,,
1765121476.670,kreo2,True,369,501,558,False,,,False,,
1765121476.681,kreo1,True,757,400,156,False,,,False,,
1765121476.706,kreo2,True,369,502,612,False,,,False,,
