timestamp,camera,ball_detected,ball_x,ball_y,ball_area,tag4_detected,tag4_x,tag4_y,tag5_detected,tag5_x,tag5_y
1765115147.075,kreo1,True,711,705,862,False,,,False,,
1765115147.077,kreo2,True,390,306,474,False,,,False,,
1765115147.101,kreo1,True,711,705,806,False,,,False,,
1765115147.101,kreo2,True,390,306,466,False,,,False,,
1765115147.129,kreo1,True,711,705,868,False,,,False,,
1765115147.130,kreo2,True,390,306,476,False,,,False,,
1765115147.162,kreo1,True,711,705,834,False,,,False,,
1765115147.164,kreo2,True,390,307,444,False,,,False,,
1765115147.200,kreo1,True,712,705,768,False,,,False,,
1765115147.210,kreo2,True,390,306,470,False,,,False,,
1765115147.236,kreo2,True,390,306,474,False,,,False,,
1765115147.238,kreo1,True,711,705,846,False,,,False,,
1765115147.263,kreo2,True,390,307,438,False,,,False,,
1765115147.261,kreo1,True,711,705,834,False,,,False,,
1765115147.297,kreo1,True,711,705,796,False,,,False,,
1765115147.301,kreo2,True,390,306,474,False,,,False,,
1765115147.329,kreo1,True,711,705,834,False,,,False,,
1765115147.331,kreo2,True,390,306,476,False,,,False,,
1765115147.362,kreo1,True,711,705,858,False,,,False,,
1765115147.362,kreo2,True,390,305,440,False,,,False,,
1765115147.378,kreo2,True,390,306,466,False,,,False,,
1765115147.399,kreo1,True,712,705,766,False,,,False,,
1765115147.401,kreo2,True,390,306,476,False,,,False,,
1765115147.430,kreo1,True,711,705,844,False,,,False,,
1765115147.431,kreo2,True,390,306,478,False,,,False,,
1765115147.462,kreo1,True,712,705,856,False,,,False,,
1765115147.463,kreo2,True,390,306,460,False,,,False,,
1765115147.482,kreo1,True,711,705,854,False,,,False,,
1765115147.481,kreo2,True,390,306,476,False,,,False,,
1765115147.523,kreo2,True,390,305,442,False,,,False,,
1765115147.513,kreo1,True,711,705,842,False,,,False,,
1765115147.554,kreo1,True,712,705,784,False,,,False,,
1765115147.557,kreo2,True,390,306,472,False,,,False,,
1765115147.581,kreo2,True,390,307,450,False,,,False,,
1765115147.577,kreo1,True,712,705,846,False,,,False,,
1765115147.598,kreo1,True,711,705,772,False,,,False,,
1765115147.619,kreo2,True,390,306,468,False,,,False,,
1765115147.631,kreo1,True,711,705,848,False,,,False,,
1765115147.662,kreo1,True,711,705,848,False,,,False,,
1765115147.654,kreo2,True,390,306,466,False,,,False,,
1765115147.688,kreo1,True,711,705,846,False,,,False,,
1765115147.687,kreo2,True,390,306,484,False,,,False,,
1765115147.713,kreo1,True,711,705,862,False,,,False,,
1765115147.715,kreo2,True,390,305,448,False,,,False,,
1765115147.754,kreo2,True,390,307,452,False,,,False,,
1765115147.755,kreo1,True,711,705,782,False,,,False,,
1765115147.777,kreo1,True,711,705,842,False,,,False,,
1765115147.779,kreo2,True,390,306,476,False,,,False,,
1765115147.796,kreo1,True,711,705,780,False,,,False,,
1765115147.798,kreo2,True,390,307,444,False,,,False,,
1765115147.829,kreo1,True,711,705,834,False,,,False,,
1765115147.831,kreo2,True,390,306,476,False,,,False,,
1765115147.865,kreo1,True,711,705,868,False,,,False,,
1765115147.875,kreo2,True,390,307,438,False,,,False,,
1765115147.897,kreo1,True,711,705,784,False,,,False,,
1765115147.898,kreo2,True,390,307,446,False,,,False,,
1765115147.931,kreo2,True,390,306,468,False,,,False,,
1765115147.930,kreo1,True,711,705,842,False,,,False,,
1765115147.977,kreo1,True,711,705,830,False,,,False,,
1765115147.978,kreo2,True,390,306,480,False,,,False,,
1765115147.999,kreo2,True,390,306,470,False,,,False,,
1765115147.997,kreo1,True,711,705,788,False,,,False,,
1765115148.031,kreo2,True,390,306,472,False,,,False,,
1765115148.029,kreo1,True,712,705,856,False,,,False,,
1765115148.061,kreo1,True,712,705,818,False,,,False,,
1765115148.062,kreo2,True,390,306,490,False,,,False,,
1765115148.078,kreo1,True,712,705,852,False,,,False,,
1765115148.083,kreo2,True,390,306,478,False,,,False,,
1765115148.099,kreo1,True,712,705,776,False,,,False,,
