timestamp,camera,status,color,x,y,w,h,area
1763874814.381,kreo1,DETECTED,orange,674,566,32,36,890
1763874814.394,kreo2,DETECTED,orange,640,362,24,22,402
1763874814.413,kreo1,DETECTED,orange,674,566,34,36,910
1763874814.428,kreo2,DETECTED,orange,638,362,26,22,434
1763874814.446,kreo1,DETECTED,orange,674,566,32,36,876
1763874814.458,kreo2,DETECTED,orange,638,362,26,22,412
1763874814.481,kreo1,DETECTED,orange,674,566,32,36,886
1763874814.494,kreo2,DETECTED,orange,640,362,24,22,406
1763874814.513,kreo1,DETECTED,orange,674,566,34,36,896
1763874814.526,kreo2,DETECTED,orange,640,362,24,22,406
1763874814.549,kreo1,DETECTED,orange,674,566,32,36,886
1763874814.558,kreo2,DETECTED,orange,640,362,24,22,394
1763874814.581,kreo1,DETECTED,orange,674,566,32,36,882
1763874814.594,kreo2,DETECTED,orange,638,362,26,22,416
1763874814.613,kreo1,DETECTED,orange,674,566,32,36,896
1763874814.629,kreo2,DETECTED,orange,640,362,24,22,412
1763874814.646,kreo1,DETECTED,orange,674,566,32,36,882
1763874814.658,kreo2,DETECTED,orange,638,362,26,22,426
1763874814.681,kreo1,DETECTED,orange,674,566,32,36,888
1763874814.694,kreo2,DETECTED,orange,640,362,24,24,416
1763874814.712,kreo1,DETECTED,orange,674,566,34,36,914
1763874814.728,kreo2,DETECTED,orange,640,362,24,22,412
1763874814.745,kreo1,DETECTED,orange,674,566,32,36,888
1763874814.759,kreo2,DETECTED,orange,640,360,24,24,406
1763874814.781,kreo1,DETECTED,orange,674,566,32,36,882
1763874814.796,kreo2,DETECTED,orange,640,362,24,22,400
1763874814.814,kreo1,DETECTED,orange,674,566,32,36,890
1763874814.827,kreo2,DETECTED,orange,638,360,26,24,454
1763874814.845,kreo1,DETECTED,orange,674,566,32,36,870
1763874814.860,kreo2,DETECTED,orange,640,362,24,22,402
1763874814.881,kreo1,DETECTED,orange,674,566,32,36,884
1763874814.895,kreo2,DETECTED,orange,640,362,22,22,360
1763874814.914,kreo1,DETECTED,orange,674,566,32,36,898
1763874814.927,kreo2,DETECTED,orange,640,360,24,24,426
1763874814.945,kreo1,DETECTED,orange,674,566,32,36,884
1763874814.959,kreo2,DETECTED,orange,640,362,24,20,368
1763874814.980,kreo1,DETECTED,orange,674,566,32,36,894
1763874814.994,kreo2,DETECTED,orange,640,362,24,22,392
1763874815.015,kreo1,DETECTED,orange,674,566,32,36,882
1763874815.026,kreo2,DETECTED,orange,638,360,26,24,444
1763874815.045,kreo1,DETECTED,orange,674,566,32,36,890
1763874815.061,kreo2,DETECTED,orange,640,362,24,22,408
1763874815.080,kreo1,DETECTED,orange,674,566,32,36,892
1763874815.095,kreo2,DETECTED,orange,638,362,26,22,412
1763874815.114,kreo1,DETECTED,orange,674,566,32,36,902
1763874815.127,kreo2,DETECTED,orange,640,362,24,22,404
1763874815.145,kreo1,DETECTED,orange,674,566,32,36,866
1763874815.159,kreo2,DETECTED,orange,640,362,24,22,398
1763874815.182,kreo1,DETECTED,orange,674,566,32,36,882
1763874815.196,kreo2,DETECTED,orange,640,362,24,22,408
1763874815.214,kreo1,DETECTED,orange,674,566,34,36,906
1763874815.227,kreo2,DETECTED,orange,640,360,24,24,422
1763874815.245,kreo1,DETECTED,orange,674,566,32,36,898
1763874815.260,kreo2,DETECTED,orange,638,362,26,22,414
1763874815.281,kreo1,DETECTED,orange,674,566,32,36,884
1763874815.295,kreo2,DETECTED,orange,640,362,24,22,384
1763874815.314,kreo1,DETECTED,orange,674,566,32,36,900
1763874815.327,kreo2,DETECTED,orange,640,362,24,22,402
1763874815.345,kreo1,DETECTED,orange,674,566,32,36,890
1763874815.360,kreo2,DETECTED,orange,640,362,24,22,406
1763874815.381,kreo1,DETECTED,orange,674,566,32,36,880
1763874815.395,kreo2,DETECTED,orange,640,362,24,22,386
1763874815.413,kreo1,DETECTED,orange,674,566,32,36,890
1763874815.427,kreo2,DETECTED,orange,638,362,26,22,434
1763874815.445,kreo1,DETECTED,orange,674,566,32,36,886
1763874815.461,kreo2,DETECTED,orange,640,362,24,22,400
1763874815.481,kreo1,DETECTED,orange,674,566,32,36,890
1763874815.495,kreo2,DETECTED,orange,640,362,24,22,394
1763874815.514,kreo1,DETECTED,orange,674,566,32,36,888
1763874815.527,kreo2,DETECTED,orange,640,362,24,22,408
1763874815.545,kreo1,DETECTED,orange,674,566,32,36,886
1763874815.559,kreo2,DETECTED,orange,640,362,24,22,400
1763874815.581,kreo1,DETECTED,orange,674,566,32,36,890
1763874815.595,kreo2,DETECTED,orange,638,362,24,22,390
1763874815.614,kreo1,DETECTED,orange,674,566,32,36,898
1763874815.627,kreo2,DETECTED,orange,640,362,24,22,418
1763874815.645,kreo1,DETECTED,orange,674,566,32,36,882
1763874815.659,kreo2,DETECTED,orange,640,362,24,22,398
1763874815.680,kreo1,DETECTED,orange,674,566,32,36,894
1763874815.694,kreo2,DETECTED,orange,640,362,22,22,358
1763874815.713,kreo1,DETECTED,orange,674,566,32,36,888
1763874815.727,kreo2,DETECTED,orange,638,362,26,22,424
1763874815.745,kreo1,DETECTED,orange,674,566,32,36,886
1763874815.760,kreo2,DETECTED,orange,640,362,24,22,404
1763874815.781,kreo1,DETECTED,orange,674,566,32,36,890
1763874815.795,kreo2,DETECTED,orange,638,362,26,22,422
1763874815.814,kreo1,DETECTED,orange,674,566,32,36,888
1763874815.827,kreo2,DETECTED,orange,640,362,24,22,406
1763874815.845,kreo1,DETECTED,orange,674,566,32,36,876
1763874815.860,kreo2,DETECTED,orange,640,362,24,22,406
1763874815.881,kreo1,DETECTED,orange,674,566,32,36,872
1763874815.895,kreo2,DETECTED,orange,640,362,24,24,416
1763874815.914,kreo1,DETECTED,orange,674,566,32,36,892
1763874815.927,kreo2,DETECTED,orange,640,362,24,22,408
1763874815.945,kreo1,DETECTED,orange,674,566,32,36,876
1763874815.960,kreo2,DETECTED,orange,638,360,26,24,444
1763874815.981,kreo1,DETECTED,orange,674,566,32,36,880
1763874815.996,kreo2,DETECTED,orange,640,362,22,22,364
1763874815.996,kreo2,DETECTED,orange,1140,280,16,18,164
1763874816.014,kreo1,DETECTED,orange,674,566,32,36,900
1763874816.027,kreo2,DETECTED,orange,638,362,26,22,420
1763874816.045,kreo1,DETECTED,orange,674,566,32,36,882
1763874816.060,kreo2,DETECTED,orange,640,360,24,24,436
1763874816.081,kreo1,DETECTED,orange,674,566,32,36,878
1763874816.096,kreo2,DETECTED,orange,640,362,24,22,408
1763874816.114,kreo1,DETECTED,orange,674,566,32,36,884
1763874816.127,kreo2,DETECTED,orange,638,362,26,22,412
1763874816.145,kreo1,DETECTED,orange,674,566,32,36,882
1763874816.160,kreo2,DETECTED,orange,638,362,26,22,420
1763874816.181,kreo1,DETECTED,orange,674,566,32,36,870
1763874816.195,kreo2,DETECTED,orange,640,360,22,24,394
1763874816.214,kreo1,DETECTED,orange,674,566,34,36,912
1763874816.226,kreo2,DETECTED,orange,640,362,24,22,404
1763874816.244,kreo1,DETECTED,orange,674,566,32,36,896
1763874816.260,kreo2,DETECTED,orange,640,362,24,22,394
1763874816.281,kreo1,DETECTED,orange,674,566,32,36,868
1763874816.296,kreo2,DETECTED,orange,638,362,26,22,426
1763874816.314,kreo1,DETECTED,orange,674,566,32,36,894
1763874816.326,kreo2,DETECTED,orange,638,362,26,22,426
1763874816.345,kreo1,DETECTED,orange,674,566,32,36,894
1763874816.361,kreo2,DETECTED,orange,640,362,24,22,412
1763874816.380,kreo1,DETECTED,orange,674,566,32,36,892
1763874816.395,kreo2,DETECTED,orange,640,362,22,22,376
1763874816.414,kreo1,DETECTED,orange,674,566,32,36,882
1763874816.426,kreo2,DETECTED,orange,640,360,24,24,414
1763874816.445,kreo1,DETECTED,orange,674,566,32,36,904
1763874816.460,kreo2,DETECTED,orange,640,362,24,22,410
1763874816.481,kreo1,DETECTED,orange,674,566,32,36,882
1763874816.495,kreo2,DETECTED,orange,640,362,24,22,406
1763874816.513,kreo1,DETECTED,orange,674,566,32,36,894
1763874816.527,kreo2,DETECTED,orange,640,362,24,22,400
1763874816.546,kreo1,DETECTED,orange,674,566,32,36,894
1763874816.561,kreo2,DETECTED,orange,640,360,24,24,424
1763874816.581,kreo1,DETECTED,orange,674,566,32,36,884
1763874816.595,kreo2,DETECTED,orange,640,362,24,22,408
1763874816.613,kreo1,DETECTED,orange,674,566,34,36,904
1763874816.627,kreo2,DETECTED,orange,640,360,24,24,426
1763874816.645,kreo1,DETECTED,orange,674,566,32,36,886
1763874816.661,kreo2,DETECTED,orange,638,362,26,22,432
1763874816.681,kreo1,DETECTED,orange,674,566,32,36,876
1763874816.695,kreo2,DETECTED,orange,640,362,22,22,378
1763874816.714,kreo1,DETECTED,orange,674,566,32,36,882
1763874816.726,kreo2,DETECTED,orange,640,362,24,22,406
1763874816.745,kreo1,DETECTED,orange,674,566,32,36,890
1763874816.761,kreo2,DETECTED,orange,640,360,24,24,432
1763874816.781,kreo1,DETECTED,orange,674,566,32,36,876
1763874816.795,kreo2,DETECTED,orange,640,362,22,22,354
1763874816.814,kreo1,DETECTED,orange,674,566,32,36,892
1763874816.826,kreo2,DETECTED,orange,640,362,24,22,390
1763874816.846,kreo1,DETECTED,orange,674,566,32,36,886
1763874816.860,kreo2,DETECTED,orange,640,362,24,22,404
1763874816.881,kreo1,DETECTED,orange,674,566,32,36,876
1763874816.895,kreo2,DETECTED,orange,640,362,22,22,372
1763874816.914,kreo1,DETECTED,orange,674,566,32,36,896
1763874816.914,kreo1,DETECTED,orange,688,64,14,12,116
1763874816.927,kreo2,DETECTED,orange,640,362,24,22,408
1763874816.945,kreo1,DETECTED,orange,674,566,32,36,886
1763874816.960,kreo2,DETECTED,orange,638,362,26,22,430
1763874816.981,kreo1,DETECTED,orange,674,566,32,36,876
1763874816.995,kreo2,DETECTED,orange,640,362,24,22,398
1763874817.014,kreo1,DETECTED,orange,674,566,32,36,884
1763874817.026,kreo2,DETECTED,orange,640,360,24,24,426
1763874817.045,kreo1,DETECTED,orange,674,566,32,36,882
1763874817.061,kreo2,DETECTED,orange,638,362,26,22,424
1763874817.081,kreo1,DETECTED,orange,674,566,32,36,870
1763874817.081,kreo1,DETECTED,orange,690,64,12,12,100
1763874817.095,kreo2,DETECTED,orange,640,362,24,22,402
1763874817.113,kreo1,DETECTED,orange,674,566,32,36,888
1763874817.127,kreo2,DETECTED,orange,640,362,24,22,394
1763874817.145,kreo1,DETECTED,orange,674,566,32,36,888
1763874817.159,kreo2,DETECTED,orange,638,360,26,24,448
1763874817.181,kreo1,DETECTED,orange,674,566,32,36,876
1763874817.195,kreo2,DETECTED,orange,640,362,22,22,364
1763874817.213,kreo1,DETECTED,orange,674,566,32,36,892
1763874817.227,kreo2,DETECTED,orange,640,362,22,22,372
1763874817.245,kreo1,DETECTED,orange,674,566,32,36,898
1763874817.260,kreo2,DETECTED,orange,638,362,26,22,428
1763874817.281,kreo1,DETECTED,orange,674,566,32,36,880
1763874817.295,kreo2,DETECTED,orange,640,362,24,22,398
1763874817.313,kreo1,DETECTED,orange,674,566,32,36,888
1763874817.327,kreo2,DETECTED,orange,638,362,26,22,418
1763874817.345,kreo1,DETECTED,orange,674,566,32,36,888
1763874817.360,kreo2,DETECTED,orange,640,362,24,22,414
1763874817.381,kreo1,DETECTED,orange,674,566,32,36,886
1763874817.395,kreo2,DETECTED,orange,640,362,22,22,356
1763874817.414,kreo1,DETECTED,orange,674,566,32,36,894
1763874817.426,kreo2,DETECTED,orange,640,362,24,22,402
1763874817.445,kreo1,DETECTED,orange,674,566,32,36,888
1763874817.462,kreo2,DETECTED,orange,640,360,24,24,432
1763874817.481,kreo1,DETECTED,orange,674,566,32,36,888
1763874817.494,kreo2,DETECTED,orange,640,362,24,22,406
1763874817.514,kreo1,DETECTED,orange,674,566,32,36,874
1763874817.526,kreo2,DETECTED,orange,640,362,24,22,400
1763874817.545,kreo1,DETECTED,orange,674,566,32,36,884
1763874817.560,kreo2,DETECTED,orange,638,360,26,24,456
1763874817.581,kreo1,DETECTED,orange,674,566,32,36,890
1763874817.595,kreo2,DETECTED,orange,640,362,24,22,390
1763874817.614,kreo1,DETECTED,orange,674,566,32,36,878
1763874817.627,kreo2,DETECTED,orange,640,362,24,22,404
1763874817.645,kreo1,DETECTED,orange,674,566,32,36,884
1763874817.660,kreo2,DETECTED,orange,640,362,24,22,410
1763874817.681,kreo1,DETECTED,orange,674,566,32,36,870
1763874817.695,kreo2,DETECTED,orange,638,362,26,22,436
1763874817.713,kreo1,DETECTED,orange,674,566,34,36,894
1763874817.727,kreo2,DETECTED,orange,640,362,24,22,390
1763874817.746,kreo1,DETECTED,orange,674,566,32,36,896
1763874817.758,kreo2,DETECTED,orange,640,362,24,22,412
1763874817.780,kreo1,DETECTED,orange,674,566,32,36,886
1763874817.794,kreo2,DETECTED,orange,640,362,24,22,382
1763874817.813,kreo1,DETECTED,orange,674,566,32,36,884
1763874817.826,kreo2,DETECTED,orange,640,362,24,22,390
1763874817.846,kreo1,DETECTED,orange,674,566,32,36,898
1763874817.859,kreo2,DETECTED,orange,640,360,24,24,434
1763874817.881,kreo1,DETECTED,orange,674,566,32,36,876
1763874817.894,kreo2,DETECTED,orange,640,360,24,24,428
1763874817.913,kreo1,DETECTED,orange,674,566,32,36,898
1763874817.927,kreo2,DETECTED,orange,640,362,24,22,404
1763874817.944,kreo1,DETECTED,orange,674,566,32,36,896
1763874817.960,kreo2,DETECTED,orange,640,360,24,26,452
1763874817.981,kreo1,DETECTED,orange,674,566,32,36,890
1763874817.995,kreo2,DETECTED,orange,640,362,24,22,410
1763874818.013,kreo1,DETECTED,orange,674,566,32,36,890
1763874818.027,kreo2,DETECTED,orange,640,362,24,22,402
1763874818.045,kreo1,DETECTED,orange,674,566,32,36,892
1763874818.059,kreo2,DETECTED,orange,638,362,26,22,428
1763874818.081,kreo1,DETECTED,orange,674,566,32,36,874
1763874818.096,kreo2,DETECTED,orange,640,362,24,22,418
1763874818.113,kreo1,DETECTED,orange,674,566,32,36,882
1763874818.127,kreo2,DETECTED,orange,640,362,22,22,372
1763874818.145,kreo1,DETECTED,orange,674,566,32,36,892
1763874818.159,kreo2,DETECTED,orange,638,362,26,22,426
1763874818.181,kreo1,DETECTED,orange,674,566,32,36,882
1763874818.196,kreo2,DETECTED,orange,640,362,24,22,410
1763874818.213,kreo1,DETECTED,orange,674,566,32,36,878
1763874818.227,kreo2,DETECTED,orange,640,362,24,20,366
1763874818.246,kreo1,DETECTED,orange,674,566,34,36,918
1763874818.259,kreo2,DETECTED,orange,638,360,26,24,452
1763874818.281,kreo1,DETECTED,orange,674,566,32,36,892
1763874818.296,kreo2,DETECTED,orange,640,362,24,22,406
1763874818.313,kreo1,DETECTED,orange,674,566,32,36,898
1763874818.327,kreo2,DETECTED,orange,640,362,24,22,414
1763874818.345,kreo1,DETECTED,orange,674,566,32,36,888
1763874818.359,kreo2,DETECTED,orange,640,362,22,24,410
1763874818.381,kreo1,DETECTED,orange,674,566,32,36,890
1763874818.397,kreo2,DETECTED,orange,640,362,22,22,388
1763874818.413,kreo1,DETECTED,orange,674,566,32,36,868
1763874818.427,kreo2,DETECTED,orange,640,362,24,22,414
1763874818.445,kreo1,DETECTED,orange,676,566,30,36,754
1763874818.459,kreo2,DETECTED,orange,638,360,26,24,458
1763874818.481,kreo1,DETECTED,orange,674,568,30,34,764
1763874818.497,kreo2,DETECTED,orange,640,360,24,24,456
1763874818.497,kreo2,DETECTED,orange,1050,304,18,18,176
1763874818.513,kreo1,DETECTED,orange,678,568,26,34,632
1763874818.527,kreo2,DETECTED,orange,640,360,24,24,448
1763874818.527,kreo2,DETECTED,orange,1044,314,12,16,134
1763874818.546,kreo1,DETECTED,orange,676,568,30,32,650
1763874818.559,kreo2,NOT_DETECTED,N/A,,,,,
1763874818.581,kreo1,DETECTED,orange,672,568,32,34,764
1763874818.596,kreo2,DETECTED,orange,640,364,18,18,220
1763874818.613,kreo1,DETECTED,orange,672,566,26,34,662
1763874818.627,kreo2,DETECTED,orange,646,364,18,24,296
1763874818.645,kreo1,DETECTED,orange,662,562,30,36,756
1763874818.658,kreo2,NOT_DETECTED,N/A,,,,,
1763874818.681,kreo1,DETECTED,orange,652,554,30,34,742
1763874818.695,kreo2,DETECTED,orange,1034,344,16,12,136
1763874818.714,kreo1,DETECTED,orange,644,548,32,34,852
1763874818.727,kreo2,DETECTED,orange,662,380,18,18,232
1763874818.745,kreo1,DETECTED,orange,632,546,38,34,926
1763874818.758,kreo2,DETECTED,orange,668,378,20,20,286
1763874818.758,kreo2,DETECTED,orange,1056,340,12,14,114
1763874818.781,kreo1,DETECTED,orange,626,544,36,34,900
1763874818.798,kreo2,DETECTED,orange,676,374,22,24,368
1763874818.798,kreo2,DETECTED,orange,1044,344,24,20,228
1763874818.814,kreo1,DETECTED,orange,620,540,30,36,812
1763874818.826,kreo2,DETECTED,orange,684,374,20,26,366
1763874818.845,kreo1,DETECTED,orange,608,538,34,36,890
1763874818.859,kreo2,DETECTED,orange,690,378,24,24,374
1763874818.859,kreo2,DETECTED,orange,1066,344,14,18,148
1763874818.882,kreo1,DETECTED,orange,600,538,32,34,874
1763874818.896,kreo2,DETECTED,orange,698,384,18,20,286
1763874818.896,kreo2,DETECTED,orange,1058,356,12,14,114
1763874818.896,kreo2,DETECTED,orange,1072,346,12,14,112
1763874818.913,kreo1,DETECTED,orange,592,536,32,32,816
1763874818.927,kreo2,DETECTED,orange,704,382,16,22,262
1763874818.945,kreo1,DETECTED,orange,584,536,34,32,780
1763874818.958,kreo2,DETECTED,orange,708,386,14,16,164
1763874818.958,kreo2,DETECTED,orange,1066,358,14,14,138
1763874818.981,kreo1,DETECTED,orange,586,540,18,26,322
1763874818.996,kreo2,DETECTED,orange,1080,350,14,14,128
1763874819.013,kreo1,NOT_DETECTED,N/A,,,,,
1763874819.028,kreo2,NOT_DETECTED,N/A,,,,,
1763874819.046,kreo1,NOT_DETECTED,N/A,,,,,
1763874819.059,kreo2,DETECTED,orange,1074,366,14,12,118
1763874819.081,kreo1,NOT_DETECTED,N/A,,,,,
1763874819.096,kreo2,DETECTED,orange,720,394,12,14,116
1763874819.096,kreo2,DETECTED,orange,1082,360,14,12,112
1763874819.114,kreo1,NOT_DETECTED,N/A,,,,,
1763874819.128,kreo2,DETECTED,orange,1076,364,22,18,194
1763874819.145,kreo1,NOT_DETECTED,N/A,,,,,
1763874819.158,kreo2,DETECTED,orange,1080,364,22,18,202
1763874819.181,kreo1,NOT_DETECTED,N/A,,,,,
1763874819.196,kreo2,DETECTED,orange,1094,352,16,22,176
1763874819.214,kreo1,NOT_DETECTED,N/A,,,,,
1763874819.227,kreo2,DETECTED,orange,740,416,16,12,130
1763874819.246,kreo1,DETECTED,orange,568,498,18,18,230
1763874819.259,kreo2,DETECTED,orange,736,414,20,16,224
1763874819.281,kreo1,DETECTED,orange,560,486,24,24,390
1763874819.296,kreo2,DETECTED,orange,736,406,24,22,384
1763874819.296,kreo2,DETECTED,orange,1114,364,14,18,140
1763874819.313,kreo1,DETECTED,orange,554,476,22,24,392
1763874819.327,kreo2,DETECTED,orange,738,400,26,26,490
1763874819.327,kreo2,DETECTED,orange,1124,368,12,14,116
1763874819.346,kreo1,DETECTED,orange,552,456,30,30,564
1763874819.358,kreo2,DETECTED,orange,744,394,26,26,504
1763874819.381,kreo1,DETECTED,orange,550,440,30,30,550
1763874819.395,kreo2,DETECTED,orange,746,388,26,28,540
1763874819.414,kreo1,DETECTED,orange,552,426,24,30,492
1763874819.427,kreo2,DETECTED,orange,748,382,32,30,632
1763874819.446,kreo1,DETECTED,orange,546,416,28,28,506
1763874819.458,kreo2,DETECTED,orange,756,378,28,30,556
1763874819.481,kreo1,DETECTED,orange,542,402,30,32,632
1763874819.496,kreo2,DETECTED,orange,756,372,30,28,608
1763874819.513,kreo1,DETECTED,orange,540,388,30,34,660
1763874819.527,kreo2,DETECTED,orange,760,364,32,28,556
1763874819.546,kreo1,DETECTED,orange,536,378,32,34,756
1763874819.559,kreo2,DETECTED,orange,764,356,32,32,590
1763874819.581,kreo1,DETECTED,orange,532,368,34,32,718
1763874819.598,kreo2,DETECTED,orange,770,348,32,32,726
1763874819.614,kreo1,DETECTED,orange,528,358,34,30,704
1763874819.627,kreo2,DETECTED,orange,774,340,34,34,782
1763874819.645,kreo1,DETECTED,orange,524,346,36,36,802
1763874819.659,kreo2,DETECTED,orange,780,332,32,36,694
1763874819.681,kreo1,DETECTED,orange,520,338,36,34,836
1763874819.696,kreo2,DETECTED,orange,784,326,32,34,774
1763874819.713,kreo1,DETECTED,orange,520,328,32,34,780
1763874819.727,kreo2,DETECTED,orange,790,322,34,36,772
1763874819.746,kreo1,DETECTED,orange,510,320,34,36,838
1763874819.759,kreo2,DETECTED,orange,796,322,34,34,732
1763874819.781,kreo1,DETECTED,orange,502,312,38,36,940
1763874819.797,kreo2,DETECTED,orange,802,320,34,34,794
1763874819.813,kreo1,DETECTED,orange,498,304,34,34,888
1763874819.827,kreo2,DETECTED,orange,810,324,34,30,658
1763874819.845,kreo1,DETECTED,orange,490,298,36,34,930
1763874819.859,kreo2,DETECTED,orange,818,326,34,26,620
1763874819.881,kreo1,DETECTED,orange,484,292,34,34,878
1763874819.896,kreo2,DETECTED,orange,826,320,34,36,790
1763874819.914,kreo1,DETECTED,orange,476,282,34,36,990
1763874819.927,kreo2,DETECTED,orange,832,324,36,32,728
1763874819.945,kreo1,DETECTED,orange,472,272,32,36,958
1763874819.959,kreo2,DETECTED,orange,840,322,36,34,748
1763874819.981,kreo1,DETECTED,orange,464,264,32,34,828
1763874819.996,kreo2,DETECTED,orange,848,322,38,34,862
1763874820.013,kreo1,DETECTED,orange,456,248,34,38,896
1763874820.027,kreo2,DETECTED,orange,858,324,36,32,792
1763874820.045,kreo1,DETECTED,orange,450,236,36,38,1006
1763874820.059,kreo2,DETECTED,orange,866,322,38,34,900
1763874820.081,kreo1,DETECTED,orange,446,230,34,34,894
1763874820.096,kreo2,DETECTED,orange,870,328,36,28,808
1763874820.113,kreo1,DETECTED,orange,442,224,34,34,836
1763874820.127,kreo2,DETECTED,orange,876,328,36,30,832
1763874820.146,kreo1,DETECTED,orange,436,218,36,36,920
1763874820.158,kreo2,DETECTED,orange,878,330,38,30,840
1763874820.181,kreo1,DETECTED,orange,436,218,34,32,806
1763874820.196,kreo2,DETECTED,orange,882,330,36,30,842
1763874820.214,kreo1,DETECTED,orange,432,214,38,32,852
1763874820.227,kreo2,DETECTED,orange,884,330,38,30,898
1763874820.246,kreo1,DETECTED,orange,432,210,36,34,876
1763874820.258,kreo2,DETECTED,orange,886,330,36,32,726
1763874820.281,kreo1,DETECTED,orange,432,208,36,34,836
1763874820.296,kreo2,DETECTED,orange,886,330,36,32,904
1763874820.314,kreo1,DETECTED,orange,432,208,36,32,824
1763874820.327,kreo2,DETECTED,orange,884,330,40,34,924
1763874820.346,kreo1,DETECTED,orange,434,206,36,34,848
1763874820.359,kreo2,DETECTED,orange,884,330,38,34,902
1763874820.381,kreo1,DETECTED,orange,436,204,34,34,784
1763874820.396,kreo2,DETECTED,orange,882,328,34,32,826
1763874820.413,kreo1,DETECTED,orange,438,204,34,32,754
1763874820.427,kreo2,DETECTED,orange,880,326,34,34,836
1763874820.447,kreo1,DETECTED,orange,442,204,36,30,780
1763874820.458,kreo2,NOT_DETECTED,N/A,,,,,
1763874820.481,kreo1,DETECTED,orange,444,202,36,30,796
1763874820.496,kreo2,DETECTED,orange,874,322,36,34,876
1763874820.513,kreo1,DETECTED,orange,446,196,34,36,738
1763874820.527,kreo2,DETECTED,orange,870,320,38,36,904
1763874820.545,kreo1,DETECTED,orange,448,196,36,36,856
1763874820.559,kreo2,DETECTED,orange,870,322,36,32,790
1763874820.581,kreo1,DETECTED,orange,450,198,36,34,870
1763874820.596,kreo2,DETECTED,orange,870,322,34,32,828
1763874820.613,kreo1,DETECTED,orange,452,204,36,30,714
1763874820.627,kreo2,DETECTED,orange,868,322,34,34,854
1763874820.645,kreo1,DETECTED,orange,454,200,34,36,842
1763874820.659,kreo2,DETECTED,orange,866,332,34,24,612
1763874820.681,kreo1,DETECTED,orange,458,202,30,34,708
