timestamp,camera,status,color,x,y,w,h,area
1765188371.174,kreo2,DETECTED,orange,596,228,18,22,300
1765188371.186,kreo1,DETECTED,orange,640,640,32,32,742
1765188371.358,kreo2,DETECTED,orange,594,228,20,22,314
1765188371.350,kreo1,DETECTED,orange,640,638,32,34,800
1765188371.419,kreo1,DETECTED,orange,640,638,32,34,748
1765188371.426,kreo2,DETECTED,orange,596,228,18,22,294
1765188371.451,kreo1,DETECTED,orange,640,638,32,34,810
1765188371.460,kreo2,DETECTED,orange,594,228,20,22,322
1765188371.466,kreo1,DETECTED,orange,640,638,30,34,722
1765188371.475,kreo2,DETECTED,orange,594,228,20,22,318
1765188371.489,kreo1,DETECTED,orange,640,638,32,34,786
1765188371.496,kreo2,DETECTED,orange,594,228,20,22,306
1765188371.518,kreo1,DETECTED,orange,640,638,32,34,732
1765188371.526,kreo2,DETECTED,orange,594,228,20,22,320
1765188371.550,kreo1,DETECTED,orange,640,638,32,34,822
1765188371.558,kreo2,DETECTED,orange,594,228,20,22,312
1765188371.566,kreo1,DETECTED,orange,640,638,32,34,738
1765188371.574,kreo2,DETECTED,orange,594,228,20,22,312
1765188371.586,kreo1,DETECTED,orange,640,638,32,34,772
1765188371.594,kreo2,DETECTED,orange,596,228,18,22,290
1765188371.618,kreo1,DETECTED,orange,640,638,30,34,726
1765188371.627,kreo2,DETECTED,orange,594,228,20,22,326
1765188371.650,kreo1,DETECTED,orange,640,638,32,34,786
1765188371.658,kreo2,DETECTED,orange,594,228,20,22,322
1765188371.666,kreo1,DETECTED,orange,640,638,32,34,766
1765188371.674,kreo2,DETECTED,orange,594,228,18,22,300
1765188371.687,kreo1,DETECTED,orange,640,638,32,34,768
1765188371.694,kreo2,DETECTED,orange,594,228,20,22,328
1765188371.718,kreo1,DETECTED,orange,640,638,30,34,730
1765188371.727,kreo2,DETECTED,orange,594,228,18,22,296
1765188371.750,kreo1,DETECTED,orange,640,638,32,34,806
1765188371.758,kreo2,DETECTED,orange,594,228,20,22,314
1765188371.766,kreo1,DETECTED,orange,640,638,30,34,718
1765188371.779,kreo2,DETECTED,orange,594,228,20,22,320
1765188371.787,kreo1,DETECTED,orange,642,638,30,34,710
1765188371.812,kreo2,DETECTED,orange,594,228,20,22,314
1765188371.820,kreo1,DETECTED,orange,640,638,32,34,740
1765188371.844,kreo2,DETECTED,orange,596,228,18,22,288
1765188371.851,kreo1,DETECTED,orange,640,640,32,34,798
1765188371.867,kreo1,DETECTED,orange,640,638,30,34,750
1765188371.874,kreo2,DETECTED,orange,594,228,20,22,322
1765188371.889,kreo1,DETECTED,orange,640,638,30,34,712
1765188371.896,kreo2,DETECTED,orange,594,228,20,22,320
1765188371.918,kreo1,DETECTED,orange,640,640,32,32,740
1765188371.926,kreo2,DETECTED,orange,596,228,18,22,294
1765188371.950,kreo1,DETECTED,orange,640,638,32,34,820
1765188371.959,kreo2,DETECTED,orange,594,228,20,22,314
1765188371.967,kreo1,DETECTED,orange,640,638,32,34,754
1765188371.974,kreo2,DETECTED,orange,596,228,18,22,300
1765188371.986,kreo1,DETECTED,orange,640,638,32,34,716
1765188371.994,kreo2,DETECTED,orange,594,228,20,22,320
1765188372.018,kreo1,DETECTED,orange,640,638,32,34,774
1765188372.026,kreo2,DETECTED,orange,594,228,20,22,310
1765188372.051,kreo1,DETECTED,orange,640,638,32,34,810
1765188372.058,kreo2,DETECTED,orange,594,228,20,22,314
1765188372.066,kreo1,DETECTED,orange,640,640,32,32,740
1765188372.075,kreo2,DETECTED,orange,594,228,20,22,302
1765188372.087,kreo1,DETECTED,orange,640,640,32,32,726
1765188372.095,kreo2,DETECTED,orange,596,228,18,22,300
1765188372.118,kreo1,DETECTED,orange,640,638,32,34,778
1765188372.127,kreo2,DETECTED,orange,594,228,20,22,310
1765188372.151,kreo1,DETECTED,orange,640,638,32,34,790
1765188372.158,kreo2,DETECTED,orange,594,228,20,22,314
1765188372.167,kreo1,DETECTED,orange,640,640,34,32,816
1765188372.175,kreo2,DETECTED,orange,596,228,18,22,290
1765188372.186,kreo1,DETECTED,orange,642,638,28,34,660
1765188372.195,kreo2,DETECTED,orange,594,228,20,22,318
1765188372.219,kreo1,DETECTED,orange,640,640,32,32,768
1765188372.226,kreo2,DETECTED,orange,596,228,18,22,294
1765188372.250,kreo1,DETECTED,orange,640,638,32,34,806
1765188372.258,kreo2,DETECTED,orange,594,228,20,22,318
1765188372.267,kreo1,DETECTED,orange,640,638,32,34,774
1765188372.274,kreo2,DETECTED,orange,594,228,20,22,314
1765188372.286,kreo1,DETECTED,orange,640,638,32,34,730
1765188372.295,kreo2,DETECTED,orange,594,228,20,22,320
1765188372.320,kreo1,DETECTED,orange,640,638,32,34,780
1765188372.326,kreo2,DETECTED,orange,594,228,20,22,320
1765188372.350,kreo1,DETECTED,orange,640,638,32,34,760
1765188372.359,kreo2,DETECTED,orange,594,228,20,22,318
1765188372.366,kreo1,DETECTED,orange,640,638,32,34,786
1765188372.374,kreo2,DETECTED,orange,594,228,20,22,318
1765188372.387,kreo1,DETECTED,orange,640,638,32,34,718
1765188372.395,kreo2,DETECTED,orange,596,228,18,22,294
1765188372.418,kreo1,DETECTED,orange,640,640,32,32,792
1765188372.426,kreo2,DETECTED,orange,596,228,18,22,290
1765188372.451,kreo1,DETECTED,orange,640,640,32,32,740
1765188372.458,kreo2,DETECTED,orange,594,228,20,22,328
1765188372.467,kreo1,DETECTED,orange,640,638,32,34,808
1765188372.476,kreo2,DETECTED,orange,594,228,20,22,314
1765188372.487,kreo1,DETECTED,orange,640,638,32,34,730
1765188372.495,kreo2,DETECTED,orange,594,228,20,22,320
1765188372.518,kreo1,DETECTED,orange,640,638,32,34,798
1765188372.526,kreo2,DETECTED,orange,594,228,20,22,318
1765188372.550,kreo1,DETECTED,orange,640,638,32,34,766
1765188372.559,kreo2,DETECTED,orange,594,228,20,22,322
1765188372.566,kreo1,DETECTED,orange,640,640,32,32,766
1765188372.575,kreo2,DETECTED,orange,594,228,20,22,314
1765188372.586,kreo1,DETECTED,orange,640,638,32,34,736
1765188372.594,kreo2,DETECTED,orange,596,228,18,22,300
1765188372.618,kreo1,DETECTED,orange,640,638,32,34,804
1765188372.626,kreo2,DETECTED,orange,594,228,20,22,314
1765188372.650,kreo1,DETECTED,orange,640,638,32,34,778
