timestamp,camera,status,color,x,y,w,h,area
1763876380.027,kreo2,DETECTED,orange,676,608,32,36,832
1763876380.038,kreo1,DETECTED,orange,604,300,26,26,496
1763876380.047,kreo2,DETECTED,orange,676,610,32,32,768
1763876380.059,kreo1,DETECTED,orange,604,300,26,26,518
1763876380.080,kreo2,DETECTED,orange,676,608,32,34,808
1763876380.090,kreo1,DETECTED,orange,604,304,24,22,390
1763876380.111,kreo2,DETECTED,orange,678,608,30,36,776
1763876380.122,kreo1,DETECTED,orange,604,302,26,24,484
1763876380.127,kreo2,DETECTED,orange,676,608,32,36,830
1763876380.138,kreo1,DETECTED,orange,604,302,26,24,458
1763876380.146,kreo2,DETECTED,orange,676,610,32,32,766
1763876380.158,kreo1,DETECTED,orange,604,300,26,26,516
1763876380.179,kreo2,DETECTED,orange,676,608,32,36,824
1763876380.190,kreo1,DETECTED,orange,604,300,26,26,492
1763876380.210,kreo2,DETECTED,orange,676,610,32,32,778
1763876380.222,kreo1,DETECTED,orange,604,300,26,26,508
1763876380.227,kreo2,DETECTED,orange,676,608,32,36,826
1763876380.237,kreo1,DETECTED,orange,604,302,26,24,448
1763876380.247,kreo2,DETECTED,orange,678,608,30,34,740
1763876380.258,kreo1,DETECTED,orange,604,300,26,26,500
1763876380.279,kreo2,DETECTED,orange,676,608,32,34,810
1763876380.290,kreo1,DETECTED,orange,604,304,26,22,426
1763876380.310,kreo2,DETECTED,orange,678,608,30,34,766
1763876380.322,kreo1,DETECTED,orange,604,302,26,24,488
1763876380.327,kreo2,DETECTED,orange,678,608,30,36,812
1763876380.339,kreo1,DETECTED,orange,604,302,24,24,398
1763876380.347,kreo2,DETECTED,orange,678,610,30,32,722
1763876380.358,kreo1,DETECTED,orange,604,300,26,26,512
1763876380.379,kreo2,DETECTED,orange,676,608,32,36,822
1763876380.390,kreo1,DETECTED,orange,604,302,26,24,444
1763876380.410,kreo2,DETECTED,orange,676,608,32,34,802
1763876380.422,kreo1,DETECTED,orange,604,302,26,24,466
1763876380.428,kreo2,DETECTED,orange,676,608,32,34,794
1763876380.438,kreo1,DETECTED,orange,604,300,26,26,494
1763876380.446,kreo2,DETECTED,orange,678,610,30,32,730
1763876380.457,kreo1,DETECTED,orange,604,300,26,26,496
1763876380.478,kreo2,DETECTED,orange,676,608,32,34,800
1763876380.489,kreo1,DETECTED,orange,604,304,26,22,416
1763876380.510,kreo2,DETECTED,orange,676,608,32,34,796
1763876380.521,kreo1,DETECTED,orange,604,304,26,22,444
1763876380.527,kreo2,DETECTED,orange,676,608,32,34,798
1763876380.538,kreo1,DETECTED,orange,604,302,24,24,446
1763876380.548,kreo2,DETECTED,orange,678,608,30,34,750
1763876380.558,kreo1,DETECTED,orange,604,300,26,28,510
1763876380.558,kreo1,DETECTED,orange,690,64,14,12,118
1763876380.578,kreo2,DETECTED,orange,676,608,32,36,832
1763876380.590,kreo1,DETECTED,orange,604,302,26,24,476
1763876380.611,kreo2,DETECTED,orange,676,608,32,34,810
1763876380.621,kreo1,DETECTED,orange,604,300,26,26,484
1763876380.626,kreo2,DETECTED,orange,678,608,30,34,758
1763876380.638,kreo1,DETECTED,orange,604,302,26,24,480
1763876380.647,kreo2,DETECTED,orange,676,610,32,32,738
1763876380.658,kreo1,DETECTED,orange,604,300,26,26,510
