timestamp,camera,status,color,x,y,w,h,area
1763876304.472,kreo1,DETECTED,orange,604,306,24,20,382
1763876304.493,kreo2,DETECTED,orange,676,610,32,32,746
1763876304.504,kreo1,DETECTED,orange,604,300,26,26,530
1763876304.525,kreo2,DETECTED,orange,676,608,32,34,790
1763876304.553,kreo1,DETECTED,orange,604,300,26,26,534
1763876304.562,kreo2,DETECTED,orange,676,608,32,34,806
1763876304.573,kreo1,DETECTED,orange,604,302,26,24,448
1763876304.593,kreo2,DETECTED,orange,676,610,32,34,756
1763876304.606,kreo1,DETECTED,orange,604,300,26,26,516
1763876304.626,kreo2,DETECTED,orange,676,608,32,34,788
1763876304.637,kreo1,DETECTED,orange,604,300,26,26,500
1763876304.641,kreo2,DETECTED,orange,676,608,32,34,766
1763876304.652,kreo1,DETECTED,orange,604,300,26,26,510
1763876304.662,kreo2,DETECTED,orange,676,608,32,34,818
1763876304.673,kreo1,DETECTED,orange,604,302,26,24,426
1763876304.694,kreo2,DETECTED,orange,676,610,32,32,746
1763876304.705,kreo1,DETECTED,orange,604,300,26,26,486
1763876304.727,kreo2,DETECTED,orange,678,608,30,34,764
1763876304.736,kreo1,DETECTED,orange,604,302,26,24,470
1763876304.743,kreo2,DETECTED,orange,678,610,30,32,734
1763876304.753,kreo1,DETECTED,orange,604,300,26,26,510
1763876304.762,kreo2,DETECTED,orange,676,608,32,34,792
1763876304.772,kreo1,DETECTED,orange,604,306,24,20,368
1763876304.795,kreo2,DETECTED,orange,678,610,30,32,716
1763876304.805,kreo1,DETECTED,orange,604,300,26,26,492
1763876304.826,kreo2,DETECTED,orange,676,608,32,34,800
1763876304.836,kreo1,DETECTED,orange,604,302,26,24,466
1763876304.842,kreo2,DETECTED,orange,678,610,30,34,750
1763876304.854,kreo1,DETECTED,orange,604,300,26,26,484
1763876304.862,kreo2,DETECTED,orange,676,608,32,34,818
1763876304.890,kreo1,DETECTED,orange,604,300,26,26,490
1763876304.894,kreo2,DETECTED,orange,678,608,30,34,750
1763876304.921,kreo1,DETECTED,orange,604,302,26,24,428
1763876304.931,kreo2,DETECTED,orange,676,608,32,34,800
1763876304.939,kreo1,DETECTED,orange,604,300,26,26,476
1763876304.962,kreo2,DETECTED,orange,676,608,32,34,792
1763876304.972,kreo1,DETECTED,orange,604,300,26,26,466
1763876304.994,kreo2,DETECTED,orange,676,610,32,32,754
1763876305.005,kreo1,DETECTED,orange,604,300,26,26,508
1763876305.026,kreo2,DETECTED,orange,678,608,30,34,780
1763876305.036,kreo1,DETECTED,orange,604,300,26,26,486
1763876305.042,kreo2,DETECTED,orange,676,610,32,32,738
1763876305.053,kreo1,DETECTED,orange,604,300,26,26,510
1763876305.063,kreo2,DETECTED,orange,676,608,32,34,816
1763876305.073,kreo1,DETECTED,orange,604,306,26,20,396
1763876305.094,kreo2,DETECTED,orange,678,610,30,32,724
1763876305.105,kreo1,DETECTED,orange,604,300,26,26,504
1763876305.126,kreo2,DETECTED,orange,676,608,32,34,796
1763876305.137,kreo1,DETECTED,orange,604,300,26,26,478
1763876305.143,kreo2,DETECTED,orange,676,608,32,34,760
1763876305.153,kreo1,DETECTED,orange,604,300,26,26,502
1763876305.163,kreo2,DETECTED,orange,676,608,32,34,800
1763876305.173,kreo1,DETECTED,orange,604,304,26,22,410
1763876305.194,kreo2,DETECTED,orange,678,610,30,32,724
1763876305.205,kreo1,DETECTED,orange,604,300,26,26,502
1763876305.243,kreo2,DETECTED,orange,676,608,32,34,766
1763876305.237,kreo1,DETECTED,orange,604,302,26,24,474
1763876305.253,kreo1,DETECTED,orange,604,300,26,26,468
1763876305.263,kreo2,DETECTED,orange,676,608,32,34,826
1763876305.273,kreo1,DETECTED,orange,604,304,26,22,424
1763876305.295,kreo2,DETECTED,orange,678,608,30,34,754
1763876305.306,kreo1,DETECTED,orange,604,302,26,24,472
1763876305.326,kreo2,DETECTED,orange,678,608,30,34,760
1763876305.337,kreo1,DETECTED,orange,604,302,26,24,470
1763876305.342,kreo2,DETECTED,orange,676,608,32,34,770
1763876305.352,kreo1,DETECTED,orange,604,300,26,26,504
1763876305.352,kreo1,DETECTED,orange,690,64,12,12,100
1763876305.363,kreo2,DETECTED,orange,676,608,32,36,830
1763876305.373,kreo1,DETECTED,orange,604,306,24,20,378
1763876305.394,kreo2,DETECTED,orange,678,610,30,32,734
1763876305.405,kreo1,DETECTED,orange,604,300,26,26,496
1763876305.426,kreo2,DETECTED,orange,678,608,30,34,750
1763876305.438,kreo1,DETECTED,orange,604,300,26,26,504
1763876305.442,kreo2,DETECTED,orange,678,608,30,34,754
1763876305.453,kreo1,DETECTED,orange,604,302,26,24,500
1763876305.462,kreo2,DETECTED,orange,676,608,32,36,810
1763876305.472,kreo1,DETECTED,orange,604,304,26,22,404
1763876305.493,kreo2,DETECTED,orange,678,608,30,34,766
1763876305.504,kreo1,DETECTED,orange,604,302,26,24,480
1763876305.526,kreo2,DETECTED,orange,678,608,30,34,758
1763876305.536,kreo1,DETECTED,orange,604,300,26,26,512
1763876305.536,kreo1,DETECTED,orange,690,64,12,12,100
1763876305.542,kreo2,DETECTED,orange,678,608,30,34,740
1763876305.552,kreo1,DETECTED,orange,604,302,26,24,472
1763876305.562,kreo2,DETECTED,orange,676,608,32,34,800
1763876305.575,kreo1,DETECTED,orange,604,302,26,24,442
1763876305.594,kreo2,DETECTED,orange,676,610,32,32,760
1763876305.604,kreo1,DETECTED,orange,604,300,26,26,498
1763876305.626,kreo2,DETECTED,orange,676,608,32,34,762
1763876305.636,kreo1,DETECTED,orange,604,300,26,26,512
1763876305.642,kreo2,DETECTED,orange,676,610,32,32,756
1763876305.653,kreo1,DETECTED,orange,604,302,26,24,476
1763876305.661,kreo2,DETECTED,orange,678,608,30,34,778
1763876305.675,kreo1,DETECTED,orange,604,304,24,22,386
1763876305.695,kreo2,DETECTED,orange,676,610,32,32,756
1763876305.704,kreo1,DETECTED,orange,604,300,26,26,514
1763876305.725,kreo2,DETECTED,orange,676,608,32,34,772
1763876305.738,kreo1,DETECTED,orange,604,300,26,26,526
1763876305.743,kreo2,DETECTED,orange,676,608,32,34,808
1763876305.752,kreo1,DETECTED,orange,604,300,26,26,484
1763876305.762,kreo2,DETECTED,orange,678,608,30,36,796
1763876305.772,kreo1,DETECTED,orange,604,300,26,26,456
1763876305.793,kreo2,DETECTED,orange,676,608,32,34,794
1763876305.805,kreo1,DETECTED,orange,604,302,26,24,474
1763876305.826,kreo2,DETECTED,orange,676,608,32,34,802
1763876305.836,kreo1,DETECTED,orange,604,300,26,26,518
1763876305.842,kreo2,DETECTED,orange,676,608,32,34,764
1763876305.853,kreo1,DETECTED,orange,604,302,26,24,466
1763876305.862,kreo2,DETECTED,orange,676,608,32,34,796
1763876305.872,kreo1,DETECTED,orange,604,304,26,22,416
1763876305.895,kreo2,DETECTED,orange,676,610,32,32,748
1763876305.904,kreo1,DETECTED,orange,604,302,26,24,438
1763876305.925,kreo2,DETECTED,orange,676,610,32,32,742
1763876305.937,kreo1,DETECTED,orange,604,300,26,26,496
1763876305.942,kreo2,DETECTED,orange,676,610,32,32,744
1763876305.954,kreo1,DETECTED,orange,604,304,26,22,426
1763876305.962,kreo2,DETECTED,orange,676,608,32,34,804
1763876305.989,kreo1,DETECTED,orange,604,300,26,26,482
1763876305.994,kreo2,DETECTED,orange,676,608,32,36,816
1763876306.020,kreo1,DETECTED,orange,604,300,24,26,466
1763876306.026,kreo2,DETECTED,orange,676,610,32,32,766
1763876306.037,kreo1,DETECTED,orange,604,300,26,26,506
1763876306.042,kreo2,DETECTED,orange,678,608,30,34,766
1763876306.053,kreo1,DETECTED,orange,604,302,26,24,490
1763876306.062,kreo2,DETECTED,orange,676,608,32,34,786
1763876306.074,kreo1,DETECTED,orange,604,302,26,24,430
1763876306.093,kreo2,DETECTED,orange,676,608,32,34,798
1763876306.104,kreo1,DETECTED,orange,604,302,26,24,428
1763876306.126,kreo2,DETECTED,orange,676,610,32,32,762
1763876306.136,kreo1,DETECTED,orange,604,302,26,24,482
1763876306.143,kreo2,DETECTED,orange,676,608,32,34,786
1763876306.153,kreo1,DETECTED,orange,604,302,26,24,470
1763876306.163,kreo2,DETECTED,orange,676,608,32,34,810
1763876306.173,kreo1,DETECTED,orange,604,302,26,24,438
1763876306.193,kreo2,DETECTED,orange,678,610,30,32,722
1763876306.205,kreo1,DETECTED,orange,604,302,26,24,464
1763876306.227,kreo2,DETECTED,orange,676,610,32,32,746
1763876306.236,kreo1,DETECTED,orange,604,300,26,26,500
1763876306.236,kreo1,DETECTED,orange,690,62,12,12,100
1763876306.242,kreo2,DETECTED,orange,676,608,32,34,794
1763876306.252,kreo1,DETECTED,orange,604,302,24,24,408
1763876306.262,kreo2,DETECTED,orange,676,608,32,34,780
1763876306.273,kreo1,DETECTED,orange,604,304,26,22,382
1763876306.294,kreo2,DETECTED,orange,676,608,32,34,782
1763876306.304,kreo1,DETECTED,orange,604,304,26,22,438
1763876306.326,kreo2,DETECTED,orange,678,610,30,32,736
1763876306.337,kreo1,DETECTED,orange,604,300,26,26,508
1763876306.342,kreo2,DETECTED,orange,676,608,32,34,812
1763876306.354,kreo1,DETECTED,orange,604,302,26,24,446
1763876306.362,kreo2,DETECTED,orange,676,608,32,34,808
1763876306.374,kreo1,DETECTED,orange,604,302,26,24,468
1763876306.395,kreo2,DETECTED,orange,676,608,32,34,810
1763876306.404,kreo1,DETECTED,orange,604,300,26,26,488
