timestamp,camera,status,color,x,y,w,h,area
1763878277.167,kreo2,DETECTED,orange,572,354,24,24,398
1763878277.174,kreo1,DETECTED,orange,756,578,32,34,802
1763878277.200,kreo2,DETECTED,orange,574,352,24,26,436
1763878277.207,kreo1,DETECTED,orange,756,576,32,34,832
1763878277.216,kreo2,DETECTED,orange,578,354,20,24,364
1763878277.223,kreo1,DETECTED,orange,756,578,32,34,794
1763878277.236,kreo2,DETECTED,orange,572,352,26,26,444
1763878277.242,kreo1,DETECTED,orange,756,578,32,32,778
1763878277.267,kreo2,DETECTED,orange,572,354,24,24,402
1763878277.274,kreo1,DETECTED,orange,756,578,32,34,800
1763878277.299,kreo2,DETECTED,orange,576,352,20,26,386
1763878277.307,kreo1,DETECTED,orange,756,578,32,34,808
1763878277.315,kreo2,DETECTED,orange,572,354,24,22,380
1763878277.323,kreo1,DETECTED,orange,756,576,32,36,830
1763878277.335,kreo2,DETECTED,orange,574,354,22,24,416
1763878277.343,kreo1,DETECTED,orange,756,576,32,34,820
1763878277.367,kreo2,DETECTED,orange,574,354,24,24,404
1763878277.375,kreo1,DETECTED,orange,756,578,32,34,790
1763878277.399,kreo2,DETECTED,orange,572,354,26,24,454
1763878277.407,kreo1,DETECTED,orange,756,576,32,36,856
1763878277.415,kreo2,DETECTED,orange,574,354,22,24,392
1763878277.422,kreo1,DETECTED,orange,756,578,32,34,786
1763878277.422,kreo1,DETECTED,orange,690,62,12,14,112
1763878277.435,kreo2,DETECTED,orange,574,354,22,24,406
1763878277.442,kreo1,DETECTED,orange,756,578,32,34,820
1763878277.467,kreo2,DETECTED,orange,574,354,24,24,406
1763878277.474,kreo1,DETECTED,orange,756,578,32,34,790
1763878277.499,kreo2,DETECTED,orange,572,352,26,28,488
1763878277.507,kreo1,DETECTED,orange,756,576,32,36,856
1763878277.516,kreo2,DETECTED,orange,572,354,26,24,406
1763878277.522,kreo1,DETECTED,orange,756,578,32,34,804
1763878277.535,kreo2,DETECTED,orange,572,354,24,24,414
1763878277.542,kreo1,DETECTED,orange,756,578,32,34,820
1763878277.567,kreo2,DETECTED,orange,576,354,22,24,382
1763878277.574,kreo1,DETECTED,orange,756,578,32,34,814
1763878277.599,kreo2,DETECTED,orange,576,354,20,24,382
1763878277.607,kreo1,DETECTED,orange,756,576,32,36,856
1763878277.616,kreo2,DETECTED,orange,574,354,22,24,396
1763878277.622,kreo1,DETECTED,orange,756,578,32,34,796
1763878277.636,kreo2,DETECTED,orange,574,352,22,26,424
1763878277.643,kreo1,DETECTED,orange,756,576,32,36,850
1763878277.668,kreo2,DETECTED,orange,576,354,22,24,382
1763878277.675,kreo1,DETECTED,orange,756,578,32,34,790
1763878277.700,kreo2,DETECTED,orange,576,354,22,24,406
1763878277.707,kreo1,DETECTED,orange,756,576,32,36,848
1763878277.716,kreo2,DETECTED,orange,572,352,24,26,440
1763878277.723,kreo1,DETECTED,orange,756,578,32,34,802
1763878277.736,kreo2,DETECTED,orange,572,352,24,26,448
1763878277.743,kreo1,DETECTED,orange,756,576,32,36,836
1763878277.768,kreo2,DETECTED,orange,574,354,22,24,386
1763878277.774,kreo1,DETECTED,orange,756,578,32,34,796
1763878277.799,kreo2,DETECTED,orange,572,354,26,24,418
1763878277.806,kreo1,DETECTED,orange,756,578,32,34,826
1763878277.816,kreo2,DETECTED,orange,572,354,24,24,402
1763878277.823,kreo1,DETECTED,orange,756,578,32,34,816
1763878277.836,kreo2,DETECTED,orange,576,354,20,24,384
1763878277.842,kreo1,DETECTED,orange,756,576,32,36,838
1763878277.868,kreo2,DETECTED,orange,576,354,20,24,346
1763878277.874,kreo1,DETECTED,orange,756,578,32,34,802
1763878277.899,kreo2,DETECTED,orange,576,354,20,24,364
1763878277.907,kreo1,DETECTED,orange,756,576,32,36,858
1763878277.915,kreo2,DETECTED,orange,572,354,24,24,408
1763878277.922,kreo1,DETECTED,orange,756,578,32,34,788
1763878277.936,kreo2,DETECTED,orange,572,354,26,24,430
1763878277.942,kreo1,DETECTED,orange,756,576,32,36,846
1763878277.968,kreo2,DETECTED,orange,576,354,22,22,366
1763878277.974,kreo1,DETECTED,orange,756,578,32,34,756
1763878278.001,kreo2,DETECTED,orange,576,354,22,24,408
1763878278.008,kreo1,DETECTED,orange,756,576,32,34,836
1763878278.019,kreo2,DETECTED,orange,572,354,24,24,408
1763878278.025,kreo1,DETECTED,orange,756,578,32,34,806
1763878278.052,kreo2,DETECTED,orange,576,352,22,26,416
1763878278.060,kreo1,DETECTED,orange,756,576,32,36,840
1763878278.084,kreo2,DETECTED,orange,572,354,26,24,426
1763878278.090,kreo1,DETECTED,orange,756,576,32,34,840
1763878278.115,kreo2,DETECTED,orange,574,354,22,24,384
1763878278.123,kreo1,DETECTED,orange,756,578,32,34,776
1763878278.136,kreo2,DETECTED,orange,572,354,24,24,408
1763878278.142,kreo1,DETECTED,orange,756,576,32,36,862
1763878278.168,kreo2,DETECTED,orange,574,354,22,22,362
1763878278.174,kreo1,DETECTED,orange,756,578,32,34,806
1763878278.200,kreo2,DETECTED,orange,572,354,26,24,436
1763878278.208,kreo1,DETECTED,orange,756,576,32,36,870
1763878278.216,kreo2,DETECTED,orange,572,354,24,24,390
1763878278.226,kreo1,DETECTED,orange,756,578,32,34,810
1763878278.236,kreo2,DETECTED,orange,574,352,24,26,446
1763878278.258,kreo1,DETECTED,orange,756,576,32,36,854
1763878278.267,kreo2,DETECTED,orange,574,354,22,24,394
1763878278.290,kreo1,DETECTED,orange,756,578,32,32,802
1763878278.300,kreo2,DETECTED,orange,572,354,24,24,418
1763878278.316,kreo2,DETECTED,orange,576,354,20,24,366
1763878278.322,kreo1,DETECTED,orange,756,578,32,34,818
1763878278.335,kreo2,DETECTED,orange,572,352,26,26,464
1763878278.342,kreo1,DETECTED,orange,756,578,32,34,804
1763878278.368,kreo2,DETECTED,orange,574,354,22,24,388
1763878278.374,kreo1,DETECTED,orange,756,578,32,34,808
1763878278.399,kreo2,DETECTED,orange,574,352,22,26,428
1763878278.406,kreo1,DETECTED,orange,756,576,32,36,858
1763878278.416,kreo2,DETECTED,orange,578,354,18,24,344
1763878278.422,kreo1,DETECTED,orange,756,578,32,34,806
1763878278.436,kreo2,DETECTED,orange,574,352,22,26,408
1763878278.442,kreo1,DETECTED,orange,756,576,32,36,856
1763878278.467,kreo2,DETECTED,orange,572,352,26,26,448
1763878278.474,kreo1,DETECTED,orange,756,578,32,34,796
1763878278.500,kreo2,DETECTED,orange,572,354,26,24,424
1763878278.507,kreo1,DETECTED,orange,756,576,32,36,856
1763878278.517,kreo2,DETECTED,orange,572,354,24,24,402
1763878278.523,kreo1,DETECTED,orange,756,578,32,34,794
1763878278.537,kreo2,DETECTED,orange,572,354,24,24,428
1763878278.543,kreo1,DETECTED,orange,756,576,32,34,818
1763878278.567,kreo2,DETECTED,orange,574,354,24,24,400
1763878278.574,kreo1,DETECTED,orange,756,578,32,34,800
1763878278.599,kreo2,DETECTED,orange,574,354,22,24,404
1763878278.606,kreo1,DETECTED,orange,756,578,32,34,806
1763878278.616,kreo2,DETECTED,orange,576,354,20,24,362
1763878278.623,kreo1,DETECTED,orange,756,578,32,34,802
1763878278.636,kreo2,DETECTED,orange,572,354,26,24,426
1763878278.643,kreo1,DETECTED,orange,756,576,32,36,844
1763878278.668,kreo2,DETECTED,orange,576,354,20,22,334
1763878278.674,kreo1,DETECTED,orange,756,578,32,34,800
1763878278.699,kreo2,DETECTED,orange,576,354,22,24,384
1763878278.706,kreo1,DETECTED,orange,756,576,32,36,848
1763878278.716,kreo2,DETECTED,orange,572,354,24,24,406
1763878278.723,kreo1,DETECTED,orange,756,578,32,34,770
1763878278.736,kreo2,DETECTED,orange,576,352,22,26,422
1763878278.742,kreo1,DETECTED,orange,756,576,32,36,848
1763878278.767,kreo2,DETECTED,orange,574,354,22,24,382
1763878278.775,kreo1,DETECTED,orange,756,578,32,32,782
1763878278.799,kreo2,DETECTED,orange,572,352,24,26,438
1763878278.806,kreo1,DETECTED,orange,756,578,32,34,828
1763878278.816,kreo2,DETECTED,orange,576,354,22,24,382
1763878278.822,kreo1,DETECTED,orange,756,578,32,32,766
1763878278.836,kreo2,DETECTED,orange,572,354,26,24,434
1763878278.842,kreo1,DETECTED,orange,756,578,32,34,818
1763878278.867,kreo2,DETECTED,orange,572,354,24,24,410
1763878278.874,kreo1,DETECTED,orange,756,578,32,34,808
1763878278.899,kreo2,DETECTED,orange,572,354,24,24,412
1763878278.906,kreo1,DETECTED,orange,756,576,32,36,852
1763878278.916,kreo2,DETECTED,orange,576,354,20,24,372
1763878278.923,kreo1,DETECTED,orange,756,578,32,34,798
1763878278.936,kreo2,DETECTED,orange,574,352,24,26,444
1763878278.942,kreo1,DETECTED,orange,756,576,32,34,840
1763878278.968,kreo2,DETECTED,orange,576,354,22,24,392
1763878278.974,kreo1,DETECTED,orange,756,578,32,34,794
1763878279.000,kreo2,DETECTED,orange,576,354,22,24,398
1763878279.006,kreo1,DETECTED,orange,756,578,32,34,814
1763878279.016,kreo2,DETECTED,orange,572,354,24,24,412
1763878279.023,kreo1,DETECTED,orange,756,578,32,34,806
1763878279.036,kreo2,DETECTED,orange,572,354,24,24,444
1763878279.043,kreo1,DETECTED,orange,756,578,32,34,822
1763878279.067,kreo2,DETECTED,orange,574,354,22,24,390
1763878279.074,kreo1,DETECTED,orange,756,578,32,34,792
1763878279.099,kreo2,DETECTED,orange,578,352,18,26,366
1763878279.106,kreo1,DETECTED,orange,756,576,32,36,856
1763878279.116,kreo2,DETECTED,orange,572,354,26,24,418
1763878279.123,kreo1,DETECTED,orange,756,578,32,34,804
1763878279.136,kreo2,DETECTED,orange,572,352,26,26,472
1763878279.143,kreo1,DETECTED,orange,756,576,32,36,874
1763878279.167,kreo2,DETECTED,orange,572,354,24,24,400
1763878279.174,kreo1,DETECTED,orange,756,578,32,34,816
1763878279.199,kreo2,DETECTED,orange,576,352,22,26,410
1763878279.206,kreo1,DETECTED,orange,756,578,32,34,808
1763878279.216,kreo2,DETECTED,orange,574,352,22,26,396
1763878279.223,kreo1,DETECTED,orange,756,578,32,34,818
1763878279.236,kreo2,DETECTED,orange,572,354,26,24,434
1763878279.243,kreo1,DETECTED,orange,756,576,32,36,862
1763878279.268,kreo2,DETECTED,orange,576,354,20,24,364
1763878279.274,kreo1,DETECTED,orange,756,578,32,34,798
1763878279.300,kreo2,DETECTED,orange,576,354,20,24,374
1763878279.306,kreo1,DETECTED,orange,756,578,32,34,824
1763878279.316,kreo2,DETECTED,orange,576,354,20,24,364
1763878279.324,kreo1,DETECTED,orange,756,578,32,34,782
1763878279.337,kreo2,DETECTED,orange,574,354,24,24,414
1763878279.343,kreo1,DETECTED,orange,756,576,32,36,838
1763878279.368,kreo2,DETECTED,orange,578,354,18,22,318
1763878279.374,kreo1,DETECTED,orange,756,578,32,34,796
1763878279.400,kreo2,DETECTED,orange,572,354,26,24,426
1763878279.406,kreo1,DETECTED,orange,756,576,32,36,840
1763878279.416,kreo2,DETECTED,orange,576,354,20,24,368
1763878279.423,kreo1,DETECTED,orange,756,578,32,32,778
1763878279.436,kreo2,DETECTED,orange,572,352,24,26,448
1763878279.442,kreo1,DETECTED,orange,756,578,32,34,828
1763878279.468,kreo2,DETECTED,orange,572,354,26,24,438
1763878279.474,kreo1,DETECTED,orange,756,578,32,34,808
1763878279.499,kreo2,DETECTED,orange,574,354,22,24,404
1763878279.506,kreo1,DETECTED,orange,756,576,32,36,848
1763878279.516,kreo2,DETECTED,orange,574,354,24,22,384
1763878279.523,kreo1,DETECTED,orange,756,578,32,34,804
1763878279.536,kreo2,DETECTED,orange,572,352,26,26,472
1763878279.543,kreo1,DETECTED,orange,756,578,32,34,810
1763878279.568,kreo2,DETECTED,orange,574,354,24,24,408
1763878279.574,kreo1,DETECTED,orange,756,578,32,34,814
1763878279.599,kreo2,DETECTED,orange,578,354,18,24,342
1763878279.606,kreo1,DETECTED,orange,756,576,32,36,850
1763878279.616,kreo2,DETECTED,orange,576,354,20,24,372
1763878279.623,kreo1,DETECTED,orange,756,578,32,34,770
1763878279.636,kreo2,DETECTED,orange,572,352,24,26,448
1763878279.642,kreo1,DETECTED,orange,756,578,32,34,828
1763878279.668,kreo2,DETECTED,orange,574,354,24,24,414
1763878279.674,kreo1,DETECTED,orange,756,578,32,34,770
