timestamp,camera,status,color,x,y,w,h,area
1763874157.808,kreo2,DETECTED,orange,682,370,26,22,432
1763874157.811,kreo1,DETECTED,orange,616,556,34,32,802
1763874157.844,kreo2,DETECTED,orange,682,370,26,24,470
1763874157.847,kreo1,DETECTED,orange,616,556,32,32,794
1763874157.876,kreo2,DETECTED,orange,682,370,26,24,462
1763874157.880,kreo1,DETECTED,orange,616,554,34,36,870
1763874157.910,kreo2,DETECTED,orange,684,370,24,24,438
1763874157.948,kreo1,DETECTED,orange,616,556,32,34,798
1763874157.980,kreo1,DETECTED,orange,616,554,34,34,844
1763874158.008,kreo2,DETECTED,orange,682,370,26,24,456
1763874158.011,kreo1,DETECTED,orange,616,554,34,34,834
1763874158.044,kreo2,DETECTED,orange,682,370,26,24,456
1763874158.049,kreo1,DETECTED,orange,616,556,34,34,832
1763874158.077,kreo2,DETECTED,orange,682,370,26,24,458
1763874158.079,kreo1,DETECTED,orange,616,556,34,32,806
1763874158.109,kreo2,DETECTED,orange,682,370,26,24,448
1763874158.111,kreo1,DETECTED,orange,618,556,32,32,800
1763874158.144,kreo2,DETECTED,orange,682,370,26,24,462
1763874158.147,kreo1,DETECTED,orange,616,556,34,34,832
1763874158.176,kreo2,DETECTED,orange,682,370,26,24,472
1763874158.181,kreo1,DETECTED,orange,618,556,32,32,798
1763874158.208,kreo2,DETECTED,orange,684,370,24,24,442
1763874158.211,kreo1,DETECTED,orange,618,554,32,34,820
1763874158.244,kreo2,DETECTED,orange,682,370,26,24,470
1763874158.247,kreo1,DETECTED,orange,616,556,34,34,832
1763874158.276,kreo2,DETECTED,orange,682,370,26,24,472
1763874158.280,kreo1,DETECTED,orange,616,556,34,34,838
1763874158.308,kreo2,DETECTED,orange,684,368,24,26,452
1763874158.311,kreo1,DETECTED,orange,616,554,34,36,876
1763874158.344,kreo2,DETECTED,orange,682,370,26,24,464
1763874158.347,kreo1,DETECTED,orange,616,556,34,32,824
1763874158.376,kreo2,DETECTED,orange,682,370,26,24,468
1763874158.379,kreo1,DETECTED,orange,616,556,34,34,844
1763874158.408,kreo2,DETECTED,orange,684,370,24,24,432
1763874158.411,kreo1,DETECTED,orange,616,556,34,32,810
1763874158.444,kreo2,DETECTED,orange,684,370,24,22,408
1763874158.447,kreo1,DETECTED,orange,616,556,34,32,794
1763874158.476,kreo2,DETECTED,orange,682,370,26,24,466
1763874158.480,kreo1,DETECTED,orange,618,556,32,34,812
1763874158.508,kreo2,DETECTED,orange,684,370,24,24,436
1763874158.511,kreo1,DETECTED,orange,616,556,34,32,804
1763874158.544,kreo2,DETECTED,orange,682,370,26,24,462
1763874158.547,kreo1,DETECTED,orange,616,556,32,34,812
1763874158.576,kreo2,DETECTED,orange,682,370,26,24,476
1763874158.579,kreo1,DETECTED,orange,618,556,32,34,814
1763874158.608,kreo2,DETECTED,orange,684,370,24,24,442
1763874158.612,kreo1,DETECTED,orange,616,554,34,34,846
1763874158.645,kreo2,DETECTED,orange,682,370,26,24,450
1763874158.647,kreo1,DETECTED,orange,616,556,34,34,814
1763874158.677,kreo2,DETECTED,orange,682,370,26,24,482
1763874158.679,kreo1,DETECTED,orange,616,556,34,34,846
1763874158.708,kreo2,DETECTED,orange,684,370,24,24,438
1763874158.711,kreo1,DETECTED,orange,618,554,32,34,806
1763874158.744,kreo2,DETECTED,orange,682,370,26,24,452
1763874158.747,kreo1,DETECTED,orange,616,556,34,32,810
1763874158.776,kreo2,DETECTED,orange,682,370,26,24,470
1763874158.779,kreo1,DETECTED,orange,616,556,34,34,842
1763874158.808,kreo2,DETECTED,orange,684,370,24,24,436
1763874158.812,kreo1,DETECTED,orange,616,554,34,34,842
1763874158.844,kreo2,DETECTED,orange,684,370,24,24,434
1763874158.847,kreo1,DETECTED,orange,616,556,34,34,822
1763874158.876,kreo2,DETECTED,orange,682,370,26,24,462
1763874158.879,kreo1,DETECTED,orange,616,556,32,32,794
1763874158.908,kreo2,DETECTED,orange,682,370,26,24,472
1763874158.911,kreo1,DETECTED,orange,616,556,34,32,808
1763874158.944,kreo2,DETECTED,orange,682,370,26,24,464
1763874158.947,kreo1,DETECTED,orange,618,556,32,32,770
1763874158.976,kreo2,DETECTED,orange,682,370,26,24,474
1763874158.980,kreo1,DETECTED,orange,616,556,32,32,792
1763874159.008,kreo2,DETECTED,orange,682,370,26,24,468
1763874159.011,kreo1,DETECTED,orange,618,554,32,34,830
1763874159.044,kreo2,DETECTED,orange,682,370,26,24,464
1763874159.048,kreo1,DETECTED,orange,616,556,34,34,840
1763874159.077,kreo2,DETECTED,orange,682,370,26,24,458
1763874159.079,kreo1,DETECTED,orange,616,556,32,32,790
1763874159.108,kreo2,DETECTED,orange,684,370,24,24,442
1763874159.111,kreo1,DETECTED,orange,616,556,34,32,822
1763874159.144,kreo2,DETECTED,orange,682,370,26,24,458
1763874159.148,kreo1,DETECTED,orange,618,554,32,34,826
1763874159.177,kreo2,DETECTED,orange,684,370,24,24,456
1763874159.179,kreo1,DETECTED,orange,616,556,34,34,848
1763874159.208,kreo2,DETECTED,orange,682,370,26,24,470
1763874159.211,kreo1,DETECTED,orange,616,554,34,34,838
1763874159.244,kreo2,DETECTED,orange,684,370,24,24,438
1763874159.247,kreo1,DETECTED,orange,616,556,34,32,820
1763874159.276,kreo2,DETECTED,orange,682,370,26,24,470
1763874159.279,kreo1,DETECTED,orange,616,556,34,34,826
1763874159.308,kreo2,DETECTED,orange,682,370,26,24,462
1763874159.311,kreo1,DETECTED,orange,618,554,32,34,814
1763874159.344,kreo2,DETECTED,orange,684,370,24,24,428
1763874159.347,kreo1,DETECTED,orange,618,556,32,32,800
1763874159.376,kreo2,DETECTED,orange,682,370,26,24,472
1763874159.379,kreo1,DETECTED,orange,618,556,30,32,778
1763874159.408,kreo2,DETECTED,orange,682,370,26,24,462
1763874159.411,kreo1,DETECTED,orange,616,556,34,32,820
1763874159.444,kreo2,DETECTED,orange,684,368,24,24,438
1763874159.447,kreo1,DETECTED,orange,618,556,32,34,828
1763874159.476,kreo2,DETECTED,orange,682,370,26,24,468
1763874159.479,kreo1,DETECTED,orange,616,556,34,32,810
1763874159.508,kreo2,DETECTED,orange,682,370,26,24,468
1763874159.511,kreo1,DETECTED,orange,618,554,32,34,822
1763874159.544,kreo2,DETECTED,orange,684,370,24,24,440
1763874159.547,kreo1,DETECTED,orange,616,556,34,32,818
1763874159.576,kreo2,DETECTED,orange,682,370,26,24,474
1763874159.579,kreo1,DETECTED,orange,616,556,34,32,810
1763874159.608,kreo2,DETECTED,orange,682,370,26,24,462
1763874159.611,kreo1,DETECTED,orange,618,556,32,32,802
1763874159.644,kreo2,DETECTED,orange,684,370,24,24,432
1763874159.647,kreo1,DETECTED,orange,618,556,32,32,778
1763874159.676,kreo2,DETECTED,orange,682,370,26,24,464
1763874159.679,kreo1,DETECTED,orange,616,556,34,32,804
1763874159.708,kreo2,DETECTED,orange,682,368,26,26,494
1763874159.711,kreo1,DETECTED,orange,616,556,34,32,804
