timestamp,camera,ball_2d_x,ball_2d_y,ball_2d_area,ball_3d_x,ball_3d_y,ball_3d_z,tag4_x,tag4_y,tag4_z,tag5_x,tag5_y,tag5_z,detected_kreo1,detected_kreo2
1765211661.180,kreo2,638,318,610,,,,,,,,,,False,True
1765211661.178,kreo1,865,579,904,,,,,,,,,,True,True
1765211661.213,kreo1,866,579,850,,,,,,,,,,True,True
1765211661.243,kreo1,865,578,962,,,,,,,,,,True,True
1765211661.287,kreo1,866,579,878,,,,,,,,,,True,True
1765211661.285,kreo2,639,318,634,,,,,,,,,,True,True
1765211661.318,kreo1,866,579,882,,,,,,,,,,True,True
1765211661.329,kreo2,639,318,634,,,,,,,,,,True,True
1765211661.342,kreo1,865,579,926,,,,,,,,,,True,True
1765211661.369,kreo2,639,318,626,,,,,,,,,,True,True
1765211661.378,kreo1,865,579,890,,,,,,,,,,True,True
1765211661.402,kreo2,639,318,626,,,,,,,,,,True,True
1765211661.411,kreo1,866,579,862,,,,,,,,,,True,True
1765211661.432,kreo2,639,318,636,,,,,,,,,,True,True
1765211661.441,kreo1,865,579,962,,,,,,,,,,True,True
1765211661.463,kreo2,639,318,638,,,,,,,,,,True,True
1765211661.481,kreo1,866,579,876,,,,,,,,,,True,True
1765211661.496,kreo2,639,318,640,,,,,,,,,,True,True
1765211661.519,kreo1,864,579,864,,,,,,,,,,True,True
1765211661.534,kreo2,638,318,612,,,,,,,,,,True,True
1765211661.544,kreo1,865,579,926,,,,,,,,,,True,True
1765211661.567,kreo2,639,318,630,,,,,,,,,,True,True
1765211661.579,kreo1,866,579,856,,,,,,,,,,True,True
1765211661.599,kreo2,638,318,612,,,,,,,,,,True,True
1765211661.610,kreo1,866,579,854,,,,,,,,,,True,True
1765211661.629,kreo2,639,318,636,,,,,,,,,,True,True
1765211661.642,kreo1,865,579,948,,,,,,,,,,True,True
1765211661.659,kreo2,639,318,626,,,,,,,,,,True,True
1765211661.677,kreo1,866,579,868,,,,,,,,,,True,True
1765211661.695,kreo2,639,318,640,,,,,,,,,,True,True
1765211661.711,kreo1,866,579,858,,,,,,,,,,True,True
1765211661.728,kreo2,639,318,636,,,,,,,,,,True,True
1765211661.751,kreo1,865,579,956,,,,,,,,,,True,True
1765211661.761,kreo2,639,318,622,,,,,,,,,,True,True
1765211661.788,kreo1,866,579,876,,,,,,,,,,True,True
1765211661.802,kreo2,638,318,612,,,,,,,,,,True,True
1765211661.841,kreo1,865,579,942,,,,,,,,,,True,True
1765211661.834,kreo2,638,318,612,,,,,,,,,,True,True
1765211661.861,kreo2,639,318,622,,,,,,,,,,True,True
1765211661.877,kreo1,866,579,874,,,,,,,,,,True,True
1765211661.900,kreo2,638,318,612,,,,,,,,,,True,True
1765211661.913,kreo1,864,579,856,,,,,,,,,,True,True
1765211661.927,kreo2,639,318,632,,,,,,,,,,True,True
1765211661.948,kreo1,865,579,936,,,,,,,,,,True,True
1765211661.959,kreo2,639,318,630,,,,,,,,,,True,True
1765211661.980,kreo1,865,579,888,,,,,,,,,,True,True
1765211661.998,kreo2,639,318,632,,,,,,,,,,True,True
1765211662.012,kreo1,865,579,902,,,,,,,,,,True,True
1765211662.042,kreo1,865,579,946,,,,,,,,,,True,True
1765211662.037,kreo2,639,318,640,,,,,,,,,,True,True
1765211662.065,kreo2,639,318,618,,,,,,,,,,True,True
1765211662.085,kreo1,865,579,892,,,,,,,,,,True,True
1765211662.114,kreo1,866,579,894,,,,,,,,,,True,True
1765211662.096,kreo2,639,318,632,,,,,,,,,,True,True
1765211662.131,kreo2,638,318,612,,,,,,,,,,True,True
1765211662.141,kreo1,865,578,948,,,,,,,,,,True,True
1765211662.165,kreo2,639,318,626,,,,,,,,,,True,True
1765211662.180,kreo1,866,579,862,,,,,,,,,,True,True
1765211662.196,kreo2,638,318,612,,,,,,,,,,True,True
1765211662.213,kreo1,866,579,882,,,,,,,,,,True,True
1765211662.233,kreo2,639,318,636,,,,,,,,,,True,True
1765211662.242,kreo1,865,578,976,,,,,,,,,,True,True
1765211662.263,kreo2,639,318,618,,,,,,,,,,True,True
1765211662.279,kreo1,866,579,850,,,,,,,,,,True,True
1765211662.297,kreo2,639,318,630,,,,,,,,,,True,True
1765211662.311,kreo1,865,579,912,,,,,,,,,,True,True
1765211662.331,kreo2,639,318,636,,,,,,,,,,True,True
1765211662.341,kreo1,865,579,944,,,,,,,,,,True,True
1765211662.363,kreo1,866,579,900,,,,,,,,,,True,True
1765211662.363,kreo2,639,318,630,,,,,,,,,,True,True
1765211662.395,kreo1,866,579,906,,,,,,,,,,True,True
1765211662.395,kreo2,639,318,632,,,,,,,,,,True,True
1765211662.426,kreo1,866,579,856,,,,,,,,,,True,True
1765211662.427,kreo2,639,318,636,,,,,,,,,,True,True
1765211662.464,kreo2,639,318,630,,,,,,,,,,True,True
1765211662.471,kreo1,865,579,922,,,,,,,,,,True,True
1765211662.498,kreo1,865,579,940,,,,,,,,,,True,True
1765211662.505,kreo2,639,318,632,,,,,,,,,,True,True
1765211662.538,kreo2,639,318,632,,,,,,,,,,True,True
1765211662.542,kreo1,865,579,834,,,,,,,,,,True,True
1765211662.561,kreo2,639,318,624,,,,,,,,,,True,True
1765211662.579,kreo1,866,579,872,,,,,,,,,,True,True
1765211662.612,kreo1,866,579,882,,,,,,,,,,True,True
1765211662.598,kreo2,638,318,616,,,,,,,,,,True,True
1765211662.642,kreo1,865,579,914,,,,,,,,,,True,True
1765211662.636,kreo2,639,318,636,,,,,,,,,,True,True
1765211662.662,kreo2,639,318,612,,,,,,,,,,True,True
1765211662.725,kreo1,865,579,806,,,,,,,,,,True,True
1765211662.698,kreo2,638,318,612,,,,,,,,,,True,True
1765211662.726,kreo2,639,318,638,,,,,,,0.25419599781191204,0.08380795742539413,0.08919625425422038,True,True
1765211662.744,kreo1,866,579,902,,,,,,,0.25419599781191204,0.08380795742539413,0.08919625425422038,True,True
1765211662.762,kreo2,639,318,632,,,,,,,0.25419599781191204,0.08380795742539413,0.08919625425422038,True,True
1765211662.789,kreo1,866,579,852,,,,,,,0.25469236335132744,0.08012497989557099,0.09322860748867412,True,True
1765211662.799,kreo2,639,318,632,,,,,,,0.25469236335132744,0.08012497989557099,0.09322860748867412,True,True
1765211662.827,kreo1,865,578,978,,,,,,,0.25194604666429593,0.11364613866603385,0.0502295197338134,True,True
1765211662.838,kreo2,639,318,632,,,,,,,0.25194604666429593,0.11364613866603385,0.0502295197338134,True,True
1765211662.844,kreo1,866,579,888,,,,,,,0.25194604666429593,0.11364613866603385,0.0502295197338134,True,True
1765211662.859,kreo2,639,318,622,,,,,,,0.25194604666429593,0.11364613866603385,0.0502295197338134,True,True
1765211662.881,kreo1,866,579,848,,,,,,,0.25194604666429593,0.11364613866603385,0.0502295197338134,True,True
1765211662.914,kreo1,865,579,930,,,,,,,0.25194604666429593,0.11364613866603385,0.0502295197338134,True,True
1765211662.916,kreo2,638,318,612,,,,,,,0.25194604666429593,0.11364613866603385,0.0502295197338134,True,True
1765211662.952,kreo1,865,579,906,,,,,,,0.25194604666429593,0.11364613866603385,0.0502295197338134,True,True
1765211662.948,kreo2,638,318,620,,,,,,,0.25194604666429593,0.11364613866603385,0.0502295197338134,True,True
1765211662.986,kreo1,865,579,820,,,,,,,0.25417209368883886,0.08508513878988153,0.08662010180721776,True,True
1765211662.995,kreo2,639,318,634,,,,,,,0.25417209368883886,0.08508513878988153,0.08662010180721776,True,True
1765211663.013,kreo1,865,579,924,,,,,,,0.25417209368883886,0.08508513878988153,0.08662010180721776,True,True
1765211663.040,kreo2,639,318,642,,,,,,,0.2545189841323803,0.0799055657927016,0.09357681407777214,True,True
1765211663.048,kreo1,866,579,898,,,,,,,0.2545189841323803,0.0799055657927016,0.09357681407777214,True,True
1765211663.083,kreo1,865,579,796,,,,,,,0.2533559486767739,0.09411760648368048,0.07642560365356374,True,True
1765211663.074,kreo2,639,318,626,,,,,,,0.2533559486767739,0.09411760648368048,0.07642560365356374,True,True
1765211663.113,kreo1,865,578,972,,,,,,,0.25382816018715976,0.09429703760980992,0.07619454198895982,True,True
1765211663.099,kreo2,639,318,636,,,,,,,0.25382816018715976,0.09429703760980992,0.07619454198895982,True,True
1765211663.130,kreo2,639,318,634,,,,,,,0.2532057453613989,0.09850500111916943,0.0709372692966485,True,True
1765211663.148,kreo1,865,579,898,,,,,,,0.2532057453613989,0.09850500111916943,0.0709372692966485,True,True
1765211663.158,kreo2,639,318,632,,,,,,,0.25285736393600783,0.1012121078806332,0.06822428207374212,True,True
1765211663.183,kreo1,866,579,848,,,,,,,0.25285736393600783,0.1012121078806332,0.06822428207374212,True,True
1765211663.197,kreo2,639,318,636,,,,,,,0.25035584274041806,0.1336597033523399,0.027016847316345044,True,True
1765211663.221,kreo1,865,578,964,,,,,,,0.2517488219124014,0.11532761624314347,0.04821500737780396,True,True
1765211663.232,kreo2,639,318,630,,,,,,,0.2517488219124014,0.11532761624314347,0.04821500737780396,True,True
1765211663.249,kreo1,865,579,904,,,,,,,0.2517488219124014,0.11532761624314347,0.04821500737780396,True,True
1765211663.259,kreo2,639,318,640,,,,,,,0.2517488219124014,0.11532761624314347,0.04821500737780396,True,True
1765211663.289,kreo1,866,579,856,,,,,,,0.25279973842763265,0.10774687887639632,0.05995650945512062,True,True
1765211663.314,kreo1,865,578,972,,,,,,,0.2544510564820429,0.08027422389646795,0.0933667462708381,True,True
1765211663.338,kreo2,639,318,632,,,,,,,0.2544510564820429,0.08027422389646795,0.0933667462708381,True,True
1765211663.344,kreo1,865,579,848,,,,,,,0.2517041341951839,0.11351817898128955,0.050646366995775176,True,True
1765211663.373,kreo2,639,318,638,,,,,,,0.2517041341951839,0.11351817898128955,0.050646366995775176,True,True
1765211663.391,kreo1,865,579,844,,,,,,,0.2517041341951839,0.11351817898128955,0.050646366995775176,True,True
1765211663.431,kreo2,639,318,620,,,,,,,0.25040850407688414,0.1326744001397557,0.028606813728448262,True,True
1765211663.435,kreo1,866,579,880,,,,,,,0.25040850407688414,0.1326744001397557,0.028606813728448262,True,True
1765211663.459,kreo2,639,318,632,,,,,,,0.25040850407688414,0.1326744001397557,0.028606813728448262,True,True
1765211663.501,kreo1,865,579,908,,,,,,,0.25040850407688414,0.1326744001397557,0.028606813728448262,True,True
1765211663.499,kreo2,639,318,636,,,,,,,0.25040850407688414,0.1326744001397557,0.028606813728448262,True,True
1765211663.530,kreo2,639,318,626,,,,,,,0.25040850407688414,0.1326744001397557,0.028606813728448262,True,True
1765211663.559,kreo2,639,318,622,,,,,,,0.25040850407688414,0.1326744001397557,0.028606813728448262,True,True
1765211663.593,kreo1,864,579,860,,,,,,,0.2532162071216417,0.09794786713897678,0.07180279820559092,True,True
1765211663.594,kreo2,638,318,606,,,,,,,0.2517104008618422,0.12205176513748878,0.0426025944906867,True,True
1765211663.634,kreo1,865,579,824,,,,,,,0.2517104008618422,0.12205176513748878,0.0426025944906867,True,True
1765211663.641,kreo2,639,318,622,,,,,,,0.2517104008618422,0.12205176513748878,0.0426025944906867,True,True
1765211663.663,kreo1,865,578,942,,,,,,,0.2517104008618422,0.12205176513748878,0.0426025944906867,True,True
1765211663.669,kreo2,639,318,632,,,,,,,0.2517104008618422,0.12205176513748878,0.0426025944906867,True,True
1765211663.705,kreo2,638,318,606,,,,,,,0.2517104008618422,0.12205176513748878,0.0426025944906867,True,True
1765211663.726,kreo1,865,579,918,,,,,,,0.2517104008618422,0.12205176513748878,0.0426025944906867,True,True
1765211663.728,kreo2,639,318,626,,,,,,,0.2517104008618422,0.12205176513748878,0.0426025944906867,True,True
1765211663.759,kreo1,865,579,946,,,,,,,0.2517104008618422,0.12205176513748878,0.0426025944906867,True,True
1765211663.760,kreo2,639,318,636,,,,,,,0.2517104008618422,0.12205176513748878,0.0426025944906867,True,True
1765211663.795,kreo1,866,579,814,,,,,,,0.2540321370922883,0.0878962990399857,0.08397539708331082,True,True
1765211663.797,kreo2,639,318,630,,,,,,,0.2540321370922883,0.0878962990399857,0.08397539708331082,True,True
1765211663.832,kreo1,866,579,892,,,,,,,0.2540321370922883,0.0878962990399857,0.08397539708331082,True,True
1765211663.859,kreo2,638,318,612,,,,,,,0.2540321370922883,0.0878962990399857,0.08397539708331082,True,True
1765211663.897,kreo2,639,318,628,,,,0.21607938812044392,0.3253663637135284,0.12396170541919788,0.2540321370922883,0.0878962990399857,0.08397539708331082,True,True
1765211663.957,kreo1,865,578,950,,,,0.21607938812044392,0.3253663637135284,0.12396170541919788,0.25379392307605375,0.09614709205831415,0.07410418039437348,True,True
1765211664.024,kreo1,866,579,884,,,,0.2178914418075886,0.3336634492639401,0.1334484616141033,0.25379392307605375,0.09614709205831415,0.07410418039437348,True,True
1765211664.076,kreo1,864,579,870,,,,0.20851219097181753,0.28641143994003615,0.0783285202593766,0.25379392307605375,0.09614709205831415,0.07410418039437348,True,True
1765211664.141,kreo1,866,579,858,,,,0.2129582442706587,0.305483343941345,0.100873168958195,0.25379392307605375,0.09614709205831415,0.07410418039437348,True,True
1765211664.212,kreo2,639,318,626,,,,0.2129582442706587,0.305483343941345,0.100873168958195,0.25379392307605375,0.09614709205831415,0.07410418039437348,True,True
1765211664.262,kreo1,865,579,942,,,,0.2129582442706587,0.305483343941345,0.100873168958195,0.25379392307605375,0.09614709205831415,0.07410418039437348,True,True
1765211664.326,kreo2,639,318,618,,,,0.2129582442706587,0.305483343941345,0.100873168958195,0.25379392307605375,0.09614709205831415,0.07410418039437348,True,True
