timestamp,camera,ball_2d_x,ball_2d_y,ball_2d_area,ball_3d_x,ball_3d_y,ball_3d_z,tag4_x,tag4_y,tag4_z,tag5_x,tag5_y,tag5_z,detected_kreo1,detected_kreo2
1764153186.068,kreo1,260,383,1224,,,,,,,,,,True,False
1764153186.091,kreo2,983,260,786,,,,,,,,,,True,True
1764153186.102,kreo1,260,381,1174,,,,,,,,,,True,True
1764153186.138,kreo1,260,383,1194,,,,,,,,,,True,True
1764153186.121,kreo2,984,259,724,,,,,,,,,,True,True
1764153186.146,kreo2,984,260,754,,,,,,,,,,True,True
1764153186.176,kreo1,260,383,1224,,,,,,,,,,True,True
1764153186.182,kreo2,984,260,758,,,,,,,,,,True,True
1764153186.207,kreo1,260,381,1142,,,,,,,,,,True,True
1764153186.214,kreo2,983,258,730,,,,,,,,,,True,True
1764153186.239,kreo1,260,383,1190,,,,,,,,,,True,True
1764153186.245,kreo2,984,260,772,,,,,,,,,,True,True
1764153186.264,kreo2,984,260,746,,,,,,,,,,True,True
1764153186.270,kreo1,260,383,1210,,,,,,,,,,True,True
1764153186.302,kreo1,260,381,1136,,,,,,,,,,True,True
1764153186.300,kreo2,984,260,774,,,,,,,,,,True,True
1764153186.335,kreo2,984,260,760,,,,,,,,,,True,True
1764153186.345,kreo1,260,382,1198,,,,,,,,,,True,True
1764153186.363,kreo2,983,259,762,,,,,,,,,,True,True
1764153186.370,kreo1,260,383,1218,,,,,,,,,,True,True
1764153186.399,kreo2,984,260,762,,,,,,,,,,True,True
1764153186.401,kreo1,260,381,1118,,,,,,,,,,True,True
1764153186.430,kreo2,984,260,752,,,,,,,,,,True,True
1764153186.433,kreo1,260,383,1200,,,,,,,,,,True,True
1764153186.450,kreo1,260,381,1156,,,,,,,,,,True,True
1764153186.462,kreo2,984,259,728,,,,,,,,,,True,True
1764153186.487,kreo1,260,383,1218,,,,,,,,,,True,True
1764153186.503,kreo2,984,259,740,,,,,,,,,,True,True
1764153186.531,kreo1,260,382,1188,,,,,,,,,,True,True
1764153186.532,kreo2,983,260,770,,,,,,,,,,True,True
1764153186.561,kreo1,260,381,1132,,,,,,,,,,True,True
1764153186.562,kreo2,984,258,706,,,,,,,,,,True,True
1764153186.589,kreo1,260,382,1192,,,,,,,,,,True,True
1764153186.599,kreo2,983,260,782,,,,,,,,,,True,True
1764153186.630,kreo2,984,260,746,,,,,,,,,,True,True
1764153186.628,kreo1,260,383,1216,,,,,,,,,,True,True
1764153186.654,kreo1,260,381,1146,,,,,,,,,,True,True
1764153186.662,kreo2,983,259,758,,,,,,,,,,True,True
1764153186.689,kreo1,260,383,1218,,,,,,,,,,True,True
1764153186.699,kreo2,983,260,792,,,,,,,,,,True,True
1764153186.723,kreo1,260,381,1172,,,,,,,,,,True,True
1764153186.729,kreo2,984,260,752,,,,,,,,,,True,True
1764153186.753,kreo1,260,381,1138,,,,,,,,,,True,True
1764153186.769,kreo2,984,259,730,,,,,,,,,,True,True
1764153186.786,kreo1,260,383,1206,,,,,,,,,,True,True
1764153186.803,kreo2,984,260,746,,,,,,,,,,True,True
1764153186.831,kreo1,260,381,1160,,,,,,,,,,True,True
1764153186.835,kreo2,983,260,762,,,,,,,,,,True,True
1764153186.855,kreo1,260,381,1150,,,,,,,,,,True,True
1764153186.865,kreo2,983,259,752,,,,,,,,,,True,True
1764153186.892,kreo1,260,383,1234,,,,,,,,,,True,True
1764153186.898,kreo2,984,260,772,,,,,,,,,,True,True
1764153186.925,kreo1,260,381,1156,,,,,,,,,,True,True
1764153186.929,kreo2,984,260,752,,,,,,,,,,True,True
1764153186.954,kreo1,260,381,1154,,,,,,,,,,True,True
1764153186.964,kreo2,983,259,748,,,,,,,,,,True,True
1764153186.987,kreo1,260,383,1208,,,,,,,,,,True,True
1764153186.999,kreo2,984,260,758,,,,,,,,,,True,True
1764153187.019,kreo1,260,381,1148,,,,,,,,,,True,True
1764153187.031,kreo2,984,259,716,,,,,,,,,,True,True
1764153187.051,kreo1,260,381,1146,,,,,,,,,,True,True
1764153187.062,kreo2,983,259,748,,,,,,,,,,True,True
1764153187.083,kreo2,984,259,724,,,,,,,,,,True,True
1764153187.086,kreo1,260,382,1238,,,,,,,,,,True,True
1764153187.116,kreo2,983,260,774,,,,,,,,,,True,True
1764153187.119,kreo1,260,383,1208,,,,,,,,,,True,True
1764153187.149,kreo2,983,260,786,,,,,,,,,,True,True
1764153187.151,kreo1,260,381,1140,,,,,,,,,,True,True
1764153187.182,kreo2,984,260,754,,,,,,,,,,True,True
1764153187.186,kreo1,260,383,1216,,,,,,,,,,True,True
1764153187.213,kreo2,983,260,778,,,,,,,,,,True,True
1764153187.218,kreo1,260,381,1166,,,,,,,,,,True,True
1764153187.246,kreo2,984,261,738,,,,,,,,,,True,True
1764153187.253,kreo1,260,381,1132,,,,,,,,,,True,True
1764153187.283,kreo2,983,259,744,,,,,,,,,,True,True
1764153187.295,kreo1,260,383,1226,,,,,,,,,,True,True
1764153187.323,kreo2,983,259,762,,,,,,,,,,True,True
1764153187.332,kreo1,260,381,1150,,,,,,,,,,True,True
1764153187.354,kreo2,984,260,762,,,,,,,,,,True,True
1764153187.356,kreo1,260,381,1124,,,,,,,,,,True,True
1764153187.386,kreo2,984,259,730,,,,,,,,,,True,True
1764153187.389,kreo1,260,383,1218,,,,,,,,,,True,True
1764153187.421,kreo1,260,381,1148,,,,,,,0.26645104295436767,0.30636874972110306,-0.0909189530528379,True,True
1764153187.422,kreo2,983,260,774,,,,,,,0.26645104295436767,0.30636874972110306,-0.0909189530528379,True,True
1764153187.450,kreo2,984,260,768,,,,,,,0.28026757404679864,0.3289490152441526,-0.056941357713474916,True,True
1764153187.453,kreo1,260,382,1172,,,,,,,0.28026757404679864,0.3289490152441526,-0.056941357713474916,True,True
1764153187.486,kreo2,984,258,708,,,,,,,0.28057804323170094,0.3302039561866159,-0.05928603510094285,True,True
1764153187.488,kreo1,260,383,1236,,,,,,,0.28057804323170094,0.3302039561866159,-0.05928603510094285,True,True
1764153187.518,kreo2,984,259,748,,,,,,,0.2802499181099144,0.32870936450974086,-0.06018179348244976,True,True
1764153187.520,kreo1,260,381,1150,,,,,,,0.2802499181099144,0.32870936450974086,-0.06018179348244976,True,True
1764153187.551,kreo2,983,260,788,,,,,,,0.2802499181099144,0.32870936450974086,-0.06018179348244976,True,True
1764153187.553,kreo1,260,383,1196,,,,,,,0.2802499181099144,0.32870936450974086,-0.06018179348244976,True,True
1764153187.583,kreo2,983,259,756,,,,,,,0.2802499181099144,0.32870936450974086,-0.06018179348244976,True,True
1764153187.586,kreo1,260,383,1226,,,,,,,0.2802499181099144,0.32870936450974086,-0.06018179348244976,True,True
1764153187.614,kreo2,984,260,754,,,,,,,0.2802499181099144,0.32870936450974086,-0.06018179348244976,True,True
1764153187.618,kreo1,260,381,1146,,,,,,,0.2802499181099144,0.32870936450974086,-0.06018179348244976,True,True
1764153187.646,kreo2,984,260,746,,,,,,,0.2802499181099144,0.32870936450974086,-0.06018179348244976,True,True
1764153187.650,kreo1,260,383,1188,,,,,,,0.2802499181099144,0.32870936450974086,-0.06018179348244976,True,True
1764153187.686,kreo2,983,259,762,,,,,,,0.2597642922742108,0.2908025292234681,-0.10898010526872434,True,True
1764153187.694,kreo1,260,383,1220,,,,,,,0.2597642922742108,0.2908025292234681,-0.10898010526872434,True,True
1764153187.714,kreo2,983,260,780,,,,,,,0.2597642922742108,0.2908025292234681,-0.10898010526872434,True,True
1764153187.718,kreo1,260,381,1142,,,,,,,0.2597642922742108,0.2908025292234681,-0.10898010526872434,True,True
1764153187.754,kreo2,984,260,760,,,,,,,0.2597642922742108,0.2908025292234681,-0.10898010526872434,True,True
1764153187.762,kreo1,260,383,1206,,,,,,,0.2597642922742108,0.2908025292234681,-0.10898010526872434,True,True
1764153187.789,kreo1,260,383,1220,,,,,,,0.2597642922742108,0.2908025292234681,-0.10898010526872434,True,True
1764153187.789,kreo2,984,259,732,,,,,,,0.2597642922742108,0.2908025292234681,-0.10898010526872434,True,True
1764153187.819,kreo1,260,381,1130,,,,,,,0.2597642922742108,0.2908025292234681,-0.10898010526872434,True,True
1764153187.844,kreo2,984,260,754,,,,,,,0.2618247901387504,0.29604869639180936,-0.10268024638427031,True,True
1764153187.850,kreo1,261,382,1180,,,,,,,0.2618247901387504,0.29604869639180936,-0.10268024638427031,True,True
1764153187.871,kreo2,983,260,772,,,,,,,0.2618247901387504,0.29604869639180936,-0.10268024638427031,True,True
1764153187.899,kreo1,260,383,1206,,,,,,,0.2618247901387504,0.29604869639180936,-0.10268024638427031,True,True
1764153187.900,kreo2,984,260,756,,,,,,,0.2618247901387504,0.29604869639180936,-0.10268024638427031,True,True
1764153187.930,kreo2,984,258,708,,,,,,,0.2618247901387504,0.29604869639180936,-0.10268024638427031,True,True
1764153187.934,kreo1,260,382,1232,,,,,,,0.2618247901387504,0.29604869639180936,-0.10268024638427031,True,True
1764153187.962,kreo2,984,260,756,1.2960989104974399,0.4106188343221344,0.4600664503029045,0.3172500217977024,0.3237323806909424,-0.09764559568605687,0.2618247901387504,0.29604869639180936,-0.10268024638427031,True,True
1764153188.003,kreo1,260,383,1216,1.296082495626112,0.4091798616542027,0.4582594119559494,0.3184564575074246,0.3356248225057211,-0.11115914974568354,0.2618247901387504,0.29604869639180936,-0.10268024638427031,True,True
1764153188.030,kreo2,983,258,732,1.296082495626112,0.4091798616542027,0.4582594119559494,0.3184564575074246,0.3356248225057211,-0.11115914974568354,0.2824301131876741,0.3337953694033978,-0.05136366229669137,True,True
1764153188.099,kreo2,984,260,750,1.2960989104974399,0.4106188343221344,0.4600664503029045,0.3184564575074246,0.3356248225057211,-0.11115914974568354,0.28522487713141226,0.33850890526010136,-0.04716150387246085,True,True
1764153188.102,kreo1,260,383,1200,1.296082495626112,0.4091798616542027,0.4582594119559494,0.3184564575074246,0.3356248225057211,-0.11115914974568354,0.28522487713141226,0.33850890526010136,-0.04716150387246085,True,True
1764153188.138,kreo1,260,383,1208,1.296082495626112,0.4091798616542027,0.4582594119559494,0.3184564575074246,0.3356248225057211,-0.11115914974568354,0.28522487713141226,0.33850890526010136,-0.04716150387246085,True,True
1764153188.163,kreo2,984,260,746,1.296082495626112,0.4091798616542027,0.4582594119559494,0.3148512876476802,0.3004518510128441,-0.06901068148846401,0.29290174472030883,0.352793271243792,-0.024802338581488587,True,True
1764153188.216,kreo1,260,382,1250,1.296082495626112,0.4091798616542027,0.4582594119559494,0.3184564575074246,0.3356248225057211,-0.11115914974568354,0.29290174472030883,0.352793271243792,-0.024802338581488587,True,True
1764153188.235,kreo1,260,383,1214,1.296082495626112,0.4091798616542027,0.4582594119559494,0.3184564575074246,0.3356248225057211,-0.11115914974568354,0.2644634739785829,0.30031436627706687,-0.09548529260646493,True,True
1764153188.271,kreo1,260,381,1134,1.296082495626112,0.4091798616542027,0.4582594119559494,0.3184564575074246,0.3356248225057211,-0.11115914974568354,0.2644634739785829,0.30031436627706687,-0.09548529260646493,True,True
1764153188.296,kreo2,983,259,738,1.296082495626112,0.4091798616542027,0.4582594119559494,0.3184564575074246,0.3356248225057211,-0.11115914974568354,0.2644634739785829,0.30031436627706687,-0.09548529260646493,True,True
1764153188.332,kreo2,984,259,728,1.2960989104974399,0.4106188343221344,0.4600664503029045,0.3184564575074246,0.3356248225057211,-0.11115914974568354,0.2644634739785829,0.30031436627706687,-0.09548529260646493,True,True
1764153188.364,kreo2,983,261,774,1.2960989104974399,0.4106188343221344,0.4600664503029045,0.31583306663108796,0.3098816605845777,-0.07799339132223529,0.2644634739785829,0.30031436627706687,-0.09548529260646493,True,True
1764153188.372,kreo1,260,381,1150,1.296082495626112,0.4091798616542027,0.4582594119559494,0.31583306663108796,0.3098816605845777,-0.07799339132223529,0.2644634739785829,0.30031436627706687,-0.09548529260646493,True,True
1764153188.398,kreo2,983,259,742,1.2960660889732811,0.40774070142427493,0.4564522394159757,0.31583306663108796,0.3098816605845777,-0.07799339132223529,0.2644634739785829,0.30031436627706687,-0.09548529260646493,True,True
1764153188.403,kreo1,260,383,1234,1.2960660889732811,0.40774070142427493,0.4564522394159757,0.31583306663108796,0.3098816605845777,-0.07799339132223529,0.2644634739785829,0.30031436627706687,-0.09548529260646493,True,True
1764153188.430,kreo2,983,259,750,1.2960989104974399,0.4106188343221344,0.4600664503029045,0.31583306663108796,0.3098816605845777,-0.07799339132223529,0.25944240954096076,0.29012489949303855,-0.10811912914391716,True,True
1764153188.444,kreo1,260,381,1158,1.2960989104974399,0.4106188343221344,0.4600664503029045,0.31583306663108796,0.3098816605845777,-0.07799339132223529,0.2926890534606164,0.35335351795848524,-0.02415770801918593,True,True
1764153188.463,kreo2,984,260,778,1.2960989104974399,0.4106188343221344,0.4600664503029045,0.31583306663108796,0.3098816605845777,-0.07799339132223529,0.2926890534606164,0.35335351795848524,-0.02415770801918593,True,True
1764153188.471,kreo1,260,381,1128,1.2960989104974399,0.4106188343221344,0.4600664503029045,0.31583306663108796,0.3098816605845777,-0.07799339132223529,0.2926890534606164,0.35335351795848524,-0.02415770801918593,True,True
1764153188.504,kreo1,261,383,1194,1.296082495626112,0.4091798616542027,0.4582594119559494,0.3171557743042399,0.32278566607402515,-0.0966605905900886,0.2612534169038612,0.29412985374058664,-0.10547951712642431,True,True
1764153188.544,kreo1,260,381,1170,1.296082495626112,0.4091798616542027,0.4582594119559494,0.31669023227747783,0.3183320620900235,-0.08780832076328463,0.2612534169038612,0.29412985374058664,-0.10547951712642431,True,True
1764153188.573,kreo1,260,381,1154,1.296082495626112,0.4091798616542027,0.4582594119559494,0.31669023227747783,0.3183320620900235,-0.08780832076328463,0.2612534169038612,0.29412985374058664,-0.10547951712642431,True,True
1764153188.598,kreo2,983,259,768,1.296082495626112,0.4091798616542027,0.4582594119559494,0.31669023227747783,0.3183320620900235,-0.08780832076328463,0.2612534169038612,0.29412985374058664,-0.10547951712642431,True,True
