timestamp,camera,ball_2d_x,ball_2d_y,ball_2d_area,ball_3d_x,ball_3d_y,ball_3d_z,tag4_x,tag4_y,tag4_z,tag5_x,tag5_y,tag5_z,detected_kreo1,detected_kreo2
1763931870.968,kreo2,1023,405,290,,,,,,,,,,False,True
1763931870.978,kreo1,416,106,932,,,,,,,,,,True,True
1763931870.992,kreo2,1023,406,312,,,,,,,,,,True,True
1763931870.997,kreo1,421,106,996,,,,,,,,,,True,True
1763931871.019,kreo1,422,106,994,,,,,,,,,,True,True
1763931871.021,kreo2,1023,406,332,,,,,,,,,,True,True
1763931871.042,kreo1,422,105,942,,,,,,,,,,True,True
1763931871.054,kreo2,1023,406,320,,,,,,,,,,True,True
1763931871.057,kreo1,422,105,978,,,,,,,,,,True,True
1763931871.078,kreo1,417,105,874,,,,,,,,,,True,True
1763931871.085,kreo2,1024,406,340,,,,,,,,,,True,True
1763931871.103,kreo1,423,104,1106,,,,,,,,,,True,True
1763931871.106,kreo2,1025,406,314,,,,,,,,,,True,True
1763931871.138,kreo2,1028,405,314,,,,,,,,,,True,True
1763931871.137,kreo1,421,104,1026,,,,,,,,,,True,True
1763931871.163,kreo1,417,104,938,,,,,,,,,,True,True
1763931871.173,kreo2,1031,404,256,,,,,,,,,,True,True
1763931871.177,kreo1,416,103,960,,,,,,,,,,True,True
1763931871.203,kreo1,416,101,958,,,,,,,,,,True,True
1763931871.205,kreo2,1023,403,570,,,,,,,,,,True,True
1763931871.237,kreo2,1025,401,704,,,,,,,,,,True,True
1763931871.241,kreo1,413,99,900,,,,,,,,,,True,True
1763931871.266,kreo1,413,98,904,,,,,,,,,,True,True
1763931871.276,kreo2,1028,399,776,,,,,,,,,,True,True
1763931871.282,kreo1,413,97,870,,,,,,,,,,True,True
1763931871.307,kreo2,1027,398,794,,,,,,,,,,True,True
1763931871.326,kreo1,411,94,924,,,,,,,,,,True,True
1763931871.340,kreo2,1033,399,770,,,,,,,,,,True,True
1763931871.365,kreo1,409,91,880,,,,,,,,,,True,True
1763931871.369,kreo2,1037,399,772,,,,,,,,,,True,True
1763931871.393,kreo2,1039,401,810,,,,,,,,,,True,True
1763931871.401,kreo1,404,91,890,,,,,,,,,,True,True
1763931871.421,kreo2,1043,402,782,,,,,,,,,,True,True
1763931871.440,kreo1,401,91,928,,,,,,,,,,True,True
1763931871.453,kreo2,1046,403,666,,,,,,,,,,True,True
1763931871.462,kreo1,401,88,942,,,,,,,,,,True,True
1763931871.487,kreo2,,,,,,,,,,,,,True,False
1763931871.502,kreo1,403,94,964,,,,,,,,,,True,False
1763931871.527,kreo2,1045,402,718,,,,,,,,,,True,True
