timestamp,camera,ball_2d_x,ball_2d_y,ball_2d_area,ball_3d_x,ball_3d_y,ball_3d_z,tag4_x,tag4_y,tag4_z,tag5_x,tag5_y,tag5_z,detected_kreo1,detected_kreo2
1763931395.197,kreo2,,,,,,,,,,,,,False,False
1763931395.196,kreo1,140,94,1218,,,,,,,,,,True,False
1763931395.224,kreo1,140,94,1230,,,,,,,,,,True,False
1763931395.231,kreo2,,,,,,,,,,,,,True,False
1763931395.259,kreo1,140,94,1222,,,,,,,,,,True,False
1763931395.263,kreo2,,,,,,,,,,,,,True,False
1763931395.298,kreo1,140,94,1218,,,,,,,,,,True,False
1763931395.299,kreo2,,,,,,,,,,,,,True,False
1763931395.318,kreo1,140,94,1228,,,,,,,,,,True,False
1763931395.331,kreo2,,,,,,,,,,,,,True,False
1763931395.364,kreo2,,,,,,,,,,,,,True,False
1763931395.365,kreo1,140,93,1184,,,,,,,,,,True,False
1763931395.399,kreo1,140,94,1230,,,,,,,,,,True,False
1763931395.398,kreo2,,,,,,,,,,,,,True,False
1763931395.430,kreo2,,,,,,,,,,,,,True,False
1763931395.438,kreo1,140,94,1242,,,,,,,,,,True,False
1763931395.462,kreo1,140,94,1232,,,,,,,,,,True,False
1763931395.463,kreo2,,,,,,,,,,,,,True,False
1763931395.498,kreo2,,,,,,,,,,,,,True,False
1763931395.499,kreo1,140,94,1228,,,,,,,,,,True,False
1763931395.530,kreo2,,,,,,,,,,,,,True,False
1763931395.538,kreo1,140,94,1208,,,,,,,,,,True,False
1763931395.559,kreo1,140,93,1194,,,,,,,,,,True,False
1763931395.564,kreo2,,,,,,,,,,,,,True,False
1763931395.598,kreo1,140,94,1228,,,,,,,,,,True,False
1763931395.598,kreo2,,,,,,,,,,,,,True,False
1763931395.630,kreo2,,,,,,,,,,,,,True,False
1763931395.638,kreo1,140,94,1228,,,,,,,,,,True,False
1763931395.658,kreo1,140,94,1232,,,,,,,,,,True,False
1763931395.663,kreo2,,,,,,,,,,,,,True,False
1763931395.699,kreo1,140,94,1244,,,,,,,,,,True,False
1763931395.732,kreo2,,,,,,,,,,,,,True,False
1763931395.739,kreo1,140,94,1212,,,,,,,,,,True,False
1763931395.767,kreo2,,,,,,,,,,,,,True,False
1763931395.778,kreo1,140,94,1222,,,,,,,,,,True,False
1763931395.805,kreo2,,,,,,,,,,,,,True,False
1763931395.818,kreo1,140,94,1216,,,,,,,,,,True,False
1763931395.839,kreo2,,,,,,,,,,,,,True,False
1763931395.859,kreo1,140,94,1220,,,,,,,,,,True,False
1763931395.863,kreo2,,,,,,,,,,,,,True,False
1763931395.899,kreo2,,,,,,,,,,,,,True,False
1763931395.917,kreo1,140,94,1202,,,,,,,,,,True,False
1763931395.939,kreo2,,,,,,,,,,,,,True,False
1763931395.948,kreo1,140,93,1148,,,,,,,,,,True,False
1763931395.963,kreo2,,,,,,,,,,,,,True,False
1763931395.979,kreo2,,,,,,,,,,,,,True,False
1763931395.982,kreo1,140,92,1066,,,,,,,,,,True,False
1763931396.015,kreo2,,,,,,,,,,,,,True,False
1763931396.019,kreo1,,,,,,,,,,,,,False,False
1763931396.047,kreo2,,,,,,,,,,,,,False,False
1763931396.067,kreo1,286,61,140,,,,,,,,,,True,False
1763931396.080,kreo2,,,,,,,,,,,,,True,False
1763931396.098,kreo1,,,,,,,,,,,,,False,False
1763931396.122,kreo1,,,,,,,,,,,,,False,False
1763931396.122,kreo2,,,,,,,,,,,,,False,False
1763931396.138,kreo1,,,,,,,,,,,,,False,False
1763931396.148,kreo2,,,,,,,,,,,,,False,False
1763931396.158,kreo1,,,,,,,,,,,,,False,False
1763931396.178,kreo1,,,,,,,,,,,,,False,False
1763931396.178,kreo2,,,,,,,,,,,,,False,False
1763931396.201,kreo1,128,95,112,,,,,,,,,,True,False
1763931396.203,kreo2,,,,,,,,,,,,,True,False
1763931396.228,kreo1,139,108,114,,,,,,,,,,True,False
1763931396.233,kreo2,,,,,,,,,,,,,True,False
1763931396.239,kreo1,130,102,270,,,,,,,,,,True,False
1763931396.262,kreo1,130,104,242,,,,,,,,,,True,False
1763931396.264,kreo2,,,,,,,,,,,,,True,False
1763931396.288,kreo1,131,105,232,,,,,,,,,,True,False
1763931396.306,kreo2,,,,,,,,,,,,,True,False
1763931396.318,kreo1,131,84,252,,,,,,,,,,True,False
