timestamp,camera,ball_2d_x,ball_2d_y,ball_2d_area,ball_3d_x,ball_3d_y,ball_3d_z,tag4_x,tag4_y,tag4_z,tag5_x,tag5_y,tag5_z,detected_kreo1,detected_kreo2
1763931459.854,kreo1,131,147,1486,,,,,,,,,,True,False
1763931459.862,kreo2,1231,271,226,,,,,,,,,,True,True
1763931459.881,kreo2,1231,271,180,,,,,,,,,,True,True
1763931459.882,kreo1,131,147,1482,,,,,,,,,,True,True
1763931459.916,kreo1,131,147,1486,,,,,,,,,,True,True
1763931459.941,kreo1,131,147,1484,,,,,,,,,,True,True
1763931459.948,kreo2,1231,271,224,,,,,,,,,,True,True
1763931459.979,kreo2,1231,270,192,,,,,,,,,,True,True
1763931459.977,kreo1,131,147,1490,,,,,,,,,,True,True
1763931460.005,kreo1,131,147,1482,,,,,,,,,,True,True
1763931460.016,kreo2,1231,273,224,,,,,,,,,,True,True
1763931460.037,kreo1,131,147,1508,,,,,,,,,,True,True
1763931460.060,kreo2,,,,,,,,,,,,,True,False
1763931460.085,kreo1,131,147,1504,,,,,,,,,,True,False
1763931460.114,kreo2,1232,271,290,,,,,,,,,,True,True
1763931460.119,kreo1,131,148,1520,,,,,,,,,,True,True
1763931460.140,kreo1,131,147,1528,,,,,,,,,,True,True
1763931460.148,kreo2,,,,,,,,,,,,,True,False
1763931460.180,kreo1,131,147,1504,,,,,,,,,,True,False
1763931460.179,kreo2,,,,,,,,,,,,,True,False
1763931460.207,kreo2,1233,269,402,,,,,,,,,,True,True
1763931460.228,kreo1,131,147,1496,,,,,,,,,,True,True
1763931460.236,kreo2,1234,268,436,,,,,,,,,,True,True
1763931460.263,kreo1,131,148,1528,,,,,,,,,,True,True
1763931460.266,kreo2,,,,,,,,,,,,,True,False
1763931460.300,kreo2,1235,269,546,,,,,,,,,,True,True
1763931460.299,kreo1,131,148,1504,,,,,,,,,,True,True
1763931460.331,kreo2,1235,268,522,,,,,,,,,,True,True
1763931460.339,kreo1,131,147,1508,,,,,,,,,,True,True
1763931460.363,kreo2,1232,269,304,,,,,,,,,,True,True
1763931460.389,kreo1,131,147,1500,,,,,,,,,,True,True
1763931460.391,kreo2,,,,,,,,,,,,,True,False
1763931460.416,kreo2,,,,,,,,,,,,,True,False
1763931460.419,kreo1,131,147,1492,,,,,,,,,,True,False
1763931460.448,kreo2,,,,,,,,,,,,,True,False
1763931460.445,kreo1,131,147,1492,,,,,,,,,,True,False
1763931460.488,kreo2,,,,,,,,,,,,,True,False
1763931460.490,kreo1,131,147,1382,,,,,,,,,,True,False
1763931460.516,kreo2,,,,,,,,,,,,,True,False
1763931460.520,kreo1,130,146,1268,,,,,,,,,,True,False
1763931460.547,kreo2,1242,260,132,,,,,,,,,,True,True
1763931460.561,kreo1,130,147,1164,,,,,,,,,,True,True
1763931460.580,kreo2,1243,261,184,,,,,,,,,,True,True
