timestamp,camera,ball_2d_x,ball_2d_y,ball_2d_area,ball_3d_x,ball_3d_y,ball_3d_z,tag4_x,tag4_y,tag4_z,tag5_x,tag5_y,tag5_z,detected_kreo1,detected_kreo2
1765122057.362,kreo2,370,501,504,,,,,,,,,,False,True
1765122057.365,kreo1,756,393,688,,,,,,,,,,True,True
1765122057.387,kreo1,756,393,698,,,,,,,,,,True,True
1765122057.388,kreo2,370,501,496,,,,,,,,,,True,True
1765122057.418,kreo2,370,501,504,,,,,,,,,,True,True
1765122057.419,kreo1,756,392,674,,,,,,,,,,True,True
1765122057.447,kreo2,371,503,574,,,,,,,,,,True,True
1765122057.450,kreo1,756,393,682,,,,,,,,,,True,True
1765122057.472,kreo1,756,393,688,,,,,,,,,,True,True
1765122057.474,kreo2,370,501,496,,,,,,,,,,True,True
1765122057.500,kreo2,370,503,564,,,,,,,,,,True,True
1765122057.502,kreo1,756,393,682,,,,,,,,,,True,True
1765122057.541,kreo2,370,501,496,,,,,,,,,,True,True
1765122057.542,kreo1,756,393,704,,,,,,,,,,True,True
1765122057.567,kreo1,756,393,690,,,,,,,,,,True,True
1765122057.601,kreo2,371,503,570,,,,,,,,,,True,True
1765122057.603,kreo1,756,393,692,,,,,,,,,,True,True
1765122057.632,kreo2,370,501,504,,,,,,,,,,True,True
1765122057.634,kreo1,756,393,694,,,,,,,,,,True,True
1765122057.663,kreo2,370,501,530,,,,,,,,,,True,True
1765122057.666,kreo1,756,393,684,,,,,,,,,,True,True
1765122057.681,kreo1,756,393,692,,,,,,,,,,True,True
1765122057.684,kreo2,370,501,504,,,,,,,,,,True,True
1765122057.711,kreo1,756,393,678,,,,,,,,,,True,True
1765122057.716,kreo2,370,502,486,,,,,,,,,,True,True
1765122057.742,kreo1,756,393,694,,,,,,,,,,True,True
1765122057.748,kreo2,371,503,586,,,,,,,,,,True,True
1765122057.764,kreo2,370,502,584,,,,,,,,,,True,True
1765122057.766,kreo1,756,393,700,,,,,,,,,,True,True
1765122057.781,kreo1,756,393,690,,,,,,,,,,True,True
1765122057.804,kreo2,370,503,562,,,,,,,,,,True,True
1765122057.805,kreo1,756,393,674,,,,,,,,,,True,True
1765122057.831,kreo2,370,501,496,,,,,,,,,,True,True
1765122057.834,kreo1,756,393,682,,,,,,,,,,True,True
1765122057.872,kreo1,756,393,698,,,,,,,,,,True,True
1765122057.873,kreo2,370,502,564,,,,,,,,,,True,True
1765122057.900,kreo2,371,503,570,,,,,,,,,,True,True
1765122057.902,kreo1,756,392,650,,,,,,,,,,True,True
1765122057.932,kreo2,370,501,488,,,,,,,,,,True,True
1765122057.934,kreo1,756,393,690,,,,,,,,,,True,True
1765122057.964,kreo2,370,503,528,,,,,,,,,,True,True
1765122057.966,kreo1,756,393,690,,,,,,,,,,True,True
1765122057.986,kreo1,756,393,694,,,,,,,,,,True,True
1765122057.984,kreo2,370,501,500,,,,,,,,,,True,True
1765122058.022,kreo2,370,502,566,,,,,,,,,,True,True
1765122058.025,kreo1,756,393,686,,,,,,,,,,True,True
1765122058.058,kreo2,371,503,580,,,,,,,,,,True,True
1765122058.085,kreo2,370,501,500,,,,,,,,,,True,True
1765122058.115,kreo2,370,502,574,,,,,,,,,,True,True
1765122058.117,kreo1,756,393,690,,,,,,,,,,True,True
1765122058.148,kreo2,370,503,562,,,,,,,,,,True,True
1765122058.150,kreo1,756,393,686,,,,,,,,,,True,True
1765122058.164,kreo2,370,502,588,,,,,,,,,,True,True
1765122058.166,kreo1,756,392,668,,,,,,,,,,True,True
1765122058.197,kreo1,756,392,672,,,,,,,,,,True,True
1765122058.199,kreo2,371,503,584,,,,,,,,,,True,True
1765122058.218,kreo1,756,393,694,,,,,,,,,,True,True
1765122058.235,kreo2,370,501,480,,,,,,,,,,True,True
1765122058.250,kreo1,757,392,634,,,,,,,,,,True,True
1765122058.264,kreo2,370,502,586,,,,,,,,,,True,True
1765122058.266,kreo1,756,393,684,,,,,,,,,,True,True
1765122058.281,kreo1,756,392,668,,,,,,,,,,True,True
1765122058.309,kreo1,756,393,682,,,,,,,,,,True,True
1765122058.309,kreo2,371,502,604,,,,,,,,,,True,True
1765122058.334,kreo2,370,501,500,,,,,,,,,,True,True
1765122058.338,kreo1,756,393,692,,,,,,,,,,True,True
1765122058.369,kreo2,370,502,576,,,,,,,,,,True,True
1765122058.369,kreo1,756,393,692,,,,,,,,,,True,True
1765122058.399,kreo2,370,503,558,,,,,,,,,,True,True
1765122058.401,kreo1,756,393,686,,,,,,,,,,True,True
1765122058.431,kreo2,370,499,466,,,,,,,,,,True,True
1765122058.436,kreo1,756,393,690,,,,,,,,,,True,True
1765122058.465,kreo2,370,502,570,,,,,,,,,,True,True
1765122058.467,kreo1,756,393,702,,,,,,,,,,True,True
1765122058.502,kreo1,756,393,692,,,,,,,,,,True,True
1765122058.499,kreo2,370,503,564,,,,,,,,,,True,True
1765122058.531,kreo2,370,501,480,,,,,,,,,,True,True
1765122058.533,kreo1,756,393,696,,,,,,,,,,True,True
1765122058.567,kreo1,756,393,688,,,,,,,,,,True,True
1765122058.563,kreo2,370,502,586,,,,,,,,,,True,True
1765122058.583,kreo1,756,392,660,,,,,,,,,,True,True
1765122058.588,kreo2,370,502,480,,,,,,,,,,True,True
1765122058.623,kreo1,756,393,694,,,,,,,,,,True,True
1765122058.624,kreo2,370,502,586,,,,,,,,,,True,True
1765122058.650,kreo1,756,393,688,,,,,,,,,,True,True
1765122058.652,kreo2,370,503,556,,,,,,,,,,True,True
1765122058.674,kreo1,756,393,690,,,,,,,,,,True,True
1765122058.684,kreo2,370,501,500,,,,,,,,,,True,True
1765122058.701,kreo1,756,393,686,,,,,,,,,,True,True
1765122058.719,kreo2,370,503,566,,,,,,,,,,True,True
1765122058.736,kreo1,756,393,678,,,,,,,,,,True,True
1765122058.756,kreo2,371,503,584,,,,,,,,,,True,True
1765122058.766,kreo1,756,393,696,,,,,,,,,,True,True
1765122058.790,kreo1,756,392,668,,,,,,,,,,True,True
1765122058.791,kreo2,370,501,496,,,,,,,,,,True,True
1765122058.816,kreo2,370,502,586,,,,,,,,,,True,True
1765122058.818,kreo1,756,393,698,,,,,,,,,,True,True
1765122058.849,kreo2,370,503,570,,,,,,,,,,True,True
1765122058.850,kreo1,756,393,692,,,,,,,,,,True,True
1765122058.869,kreo1,756,393,702,,,,,,,,,,True,True
1765122058.890,kreo2,370,501,488,,,,,,,,,,True,True
1765122058.912,kreo1,756,393,686,,,,,,,,,,True,True
1765122058.918,kreo2,370,503,562,,,,,,,,,,True,True
1765122058.940,kreo1,756,393,678,,,,,,,,,,True,True
1765122058.948,kreo2,370,503,556,,,,,,,,,,True,True
1765122058.969,kreo1,756,393,704,,,,,,,,,,True,True
1765122058.971,kreo2,370,502,590,,,,,,,,,,True,True
1765122059.001,kreo2,371,503,580,,,,,,,,,,True,True
1765122059.002,kreo1,756,393,686,,,,,,,,,,True,True
1765122059.031,kreo2,370,501,492,,,,,,,,,,True,True
1765122059.034,kreo1,756,392,658,,,,,,,,,,True,True
1765122059.063,kreo2,370,503,570,,,,,,,,,,True,True
1765122059.066,kreo1,756,393,690,,,,,,,,,,True,True
1765122059.084,kreo2,370,501,508,,,,,,,,,,True,True
1765122059.085,kreo1,756,392,664,,,,,,,,,,True,True
1765122059.124,kreo2,370,502,586,0.15363032100293614,0.3155346272324742,0.035044864447049455,,,,,,,True,True
1765122059.150,kreo1,756,393,688,0.15448110553242858,0.31365466148691606,0.032707385786570044,,,,,,,True,True
1765122059.214,kreo2,370,502,586,0.15448110553242858,0.31365466148691606,0.032707385786570044,,,,,,,True,True
1765122059.262,kreo2,370,503,560,0.15448110553242858,0.31365466148691606,0.032707385786570044,,,,,,,True,True
1765122059.314,kreo2,370,503,570,0.15448110553242858,0.31365466148691606,0.032707385786570044,,,,,,,True,True
1765122059.362,kreo2,370,502,580,0.15409205964963296,0.31197600944604326,0.030785848361146683,,,,,,,True,True
1765122059.418,kreo2,370,503,570,0.1532413768704536,0.31385603592800454,0.033123595760542905,,,,,,,True,True
1765122059.454,kreo1,756,392,652,0.1532413768704536,0.31385603592800454,0.033123595760542905,,,,,,,True,True
1765122059.504,kreo1,756,393,676,0.15409205964963296,0.31197600944604326,0.030785848361146683,,,,,,,True,True
1765122059.516,kreo2,370,502,586,0.15409205964963296,0.31197600944604326,0.030785848361146683,,,,,,,True,True
1765122059.535,kreo1,756,393,694,0.15409205964963296,0.31197600944604326,0.030785848361146683,,,,,,,True,True
1765122059.548,kreo2,371,503,574,0.1532413768704536,0.31385603592800454,0.033123595760542905,,,,,,,True,True
1765122059.567,kreo1,756,393,702,0.15409205964963296,0.31197600944604326,0.030785848361146683,,,,,,,True,True
1765122059.584,kreo2,370,501,500,0.15409205964963296,0.31197600944604326,0.030785848361146683,,,,,,,True,True
1765122059.587,kreo1,756,392,674,0.15363032100293614,0.3155346272324742,0.035044864447049455,,,,,,,True,True
1765122059.622,kreo1,756,393,686,0.15363032100293614,0.3155346272324742,0.035044864447049455,,,,,,,True,True
1765122059.648,kreo2,370,502,572,0.15363032100293614,0.3155346272324742,0.035044864447049455,,,,,,,True,True
1765122059.650,kreo1,756,393,680,0.15363032100293614,0.3155346272324742,0.035044864447049455,,,,,,,True,True
1765122059.671,kreo2,371,503,574,0.1532413768704536,0.31385603592800454,0.033123595760542905,,,,,,,True,True
1765122059.702,kreo2,370,503,560,0.15409205964963296,0.31197600944604326,0.030785848361146683,,,,,,,True,True
1765122059.732,kreo2,370,499,466,0.15409205964963296,0.31197600944604326,0.030785848361146683,,,,,,,True,True
