timestamp,ball_x,ball_y,ball_z,tag4_x,tag4_y,tag4_z,tag5_x,tag5_y,tag5_z
1763674514.0670328,,,,,,,-0.09916926666736607,0.45596911940728013,0.1421991494086837
1763674514.0801957,,,,,,,-0.09916926666736607,0.45596911940728013,0.1421991494086837
1763674514.1140177,,,,,,,-0.09862512073727288,0.45113647766275966,0.14982356308810182
1763674514.1300597,,,,,,,-0.09862512073727288,0.45113647766275966,0.14982356308810182
1763674514.1495707,,,,,,,-0.09862512073727288,0.45113647766275966,0.14982356308810182
1763674514.183858,,,,,,,-0.09485029707271614,0.4370123956326568,0.1641233933995348
1763674514.1947966,,,,,,,-0.09485029707271614,0.4370123956326568,0.1641233933995348
1763674514.2109537,,,,,,,-0.09485029707271614,0.4370123956326568,0.1641233933995348
1763674514.2467062,,,,,,,-0.10239656826355936,0.4629225304566439,0.13408289400648868
1763674514.2553084,,,,,,,-0.10239656826355936,0.4629225304566439,0.13408289400648868
1763674514.264856,,,,,,,-0.10239656826355936,0.4629225304566439,0.13408289400648868
1763674514.2998056,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.3126798,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.3211744,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.3420446,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.3579543,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.3657846,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.3790734,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.4004033,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.417901,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.43105,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.4516718,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.4626298,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.4808953,,,,,,,-0.09727834124571838,0.44651670698557405,0.1544052274736116
1763674514.49483,,,,,,,-0.0938540921917443,0.4339487938596621,0.167618624669887
1763674514.511399,,,,,,,-0.0938540921917443,0.4339487938596621,0.167618624669887
