timestamp,camera,ball_2d_x,ball_2d_y,ball_2d_area,ball_3d_x,ball_3d_y,ball_3d_z,tag4_x,tag4_y,tag4_z,tag5_x,tag5_y,tag5_z,detected_kreo1,detected_kreo2
1765189003.445,kreo2,606,237,380,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.465,kreo1,656,656,744,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.484,kreo2,605,237,366,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.518,kreo2,605,237,356,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.532,kreo1,656,658,840,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.539,kreo2,605,237,356,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.565,kreo1,656,658,792,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.594,kreo2,604,237,374,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.599,kreo1,656,657,792,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.623,kreo2,605,237,376,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.632,kreo1,657,657,836,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.640,kreo2,606,237,374,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.665,kreo1,656,656,762,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.676,kreo2,605,237,370,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.701,kreo1,656,657,820,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.715,kreo2,605,237,356,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.742,kreo2,605,237,360,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.764,kreo1,656,657,776,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.775,kreo2,605,237,362,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.800,kreo1,656,657,834,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.841,kreo2,605,237,360,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.839,kreo1,657,657,844,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.865,kreo1,656,656,754,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.876,kreo2,605,237,370,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.901,kreo1,656,657,826,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.908,kreo2,605,237,356,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.931,kreo1,656,656,796,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.941,kreo2,606,237,380,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.963,kreo2,605,237,354,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189003.993,kreo2,605,237,374,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189004.031,kreo2,605,237,362,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189004.007,kreo1,657,657,852,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189004.056,kreo2,605,237,354,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189004.082,kreo2,605,237,372,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189004.099,kreo1,656,657,840,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189004.107,kreo2,605,237,346,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189004.133,kreo1,656,656,778,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189004.149,kreo2,606,237,386,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189004.182,kreo2,605,237,370,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189004.206,kreo1,656,657,826,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.209,kreo2,606,237,374,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.231,kreo1,656,658,830,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.245,kreo2,605,237,362,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.277,kreo1,656,657,778,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.314,kreo2,606,237,374,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.343,kreo2,605,237,362,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.369,kreo1,656,657,778,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
