timestamp,ball_x,ball_y,ball_z,tag4_x,tag4_y,tag4_z,tag5_x,tag5_y,tag5_z
1763916073.0903711,1.2486200431815897,0.5231258486321021,0.5883297345543134,0.20258502888351348,0.35299172341664137,0.03231121383284874,0.48684068394831853,0.5082813009721062,0.6634484114447912
1763916073.127124,1.2486200431815897,0.5231258486321021,0.5883297345543134,0.20258502888351348,0.35299172341664137,0.03231121383284874,0.4873834756326785,0.5131009230541068,0.6961175376626214
1763916073.150764,1.1699671486122578,0.4145253348516092,0.6408472564646062,0.20258502888351348,0.35299172341664137,0.03231121383284874,0.4873834756326785,0.5131009230541068,0.6961175376626214
1763916073.1818068,1.0645062458650152,0.3055596078399827,0.8242251052742807,0.20258502888351348,0.35299172341664137,0.03231121383284874,0.4873834756326785,0.5131009230541068,0.6961175376626214
1763916073.2002115,1.0645062458650152,0.3055596078399827,0.8242251052742807,0.20258502888351348,0.35299172341664137,0.03231121383284874,0.48753582168864384,0.5144745570524185,0.7049292327167579
1763916073.2146997,1.0645062458650152,0.3055596078399827,0.8242251052742807,0.20258502888351348,0.35299172341664137,0.03231121383284874,0.48753582168864384,0.5144745570524185,0.7049292327167579
1763916073.2392645,0.762186675729351,0.29101446553518023,1.1290906554442253,0.20258502888351348,0.35299172341664137,0.03231121383284874,0.48753582168864384,0.5144745570524185,0.7049292327167579
1763916073.2643197,0.762186675729351,0.29101446553518023,1.1290906554442253,0.20258502888351348,0.35299172341664137,0.03231121383284874,0.48753582168864384,0.5144745570524185,0.7049292327167579
1763916073.2829883,0.762186675729351,0.29101446553518023,1.1290906554442253,0.20410044900686258,0.3742408228188501,0.05680140440843576,0.4143254147118902,0.40037593926165466,0.08697661726170647
1763916073.305304,0.7499891513822672,0.21839752589368197,1.1802789223766588,0.20410044900686258,0.3742408228188501,0.05680140440843576,0.4873238642867956,0.5111056940306177,0.6899795684090755
1763916073.3301096,0.7499891513822672,0.21839752589368197,1.1802789223766588,0.20410044900686258,0.3742408228188501,0.05680140440843576,0.4873238642867956,0.5111056940306177,0.6899795684090755
1763916073.3400295,0.7499891513822672,0.21839752589368197,1.1802789223766588,0.20343988348944833,0.38471458319706076,0.07032371050434308,0.4873238642867956,0.5111056940306177,0.6899795684090755
1763916073.3643017,0.7765864294390099,0.2805849491945258,1.1445010052145987,0.20343988348944833,0.38471458319706076,0.07032371050434308,0.4873238642867956,0.5111056940306177,0.6899795684090755
1763916073.3769605,0.7765864294390099,0.2805849491945258,1.1445010052145987,0.20343988348944833,0.38471458319706076,0.07032371050434308,0.4873238642867956,0.5111056940306177,0.6899795684090755
1763916073.3951416,1.0940965725291578,0.588719891285195,0.34665997865241,0.20343988348944833,0.38471458319706076,0.07032371050434308,0.4873238642867956,0.5111056940306177,0.6899795684090755
1763916073.4257948,1.0111701429655924,0.38697976042943827,0.6568812932531037,0.20267679692920973,0.350683351289445,0.029258703911642397,0.4873238642867956,0.5111056940306177,0.6899795684090755
1763916073.4378357,1.0111701429655924,0.38697976042943827,0.6568812932531037,0.20267679692920973,0.350683351289445,0.029258703911642397,0.4873238642867956,0.5111056940306177,0.6899795684090755
1763916073.4540606,1.064142983397945,0.3389837948653265,0.8460721962333597,0.20267679692920973,0.350683351289445,0.029258703911642397,0.4873238642867956,0.5111056940306177,0.6899795684090755
1763916073.4774446,1.0683837740561615,0.5088475453057231,0.636331640697395,0.20267679692920973,0.350683351289445,0.029258703911642397,0.48563966042017964,0.5047457678081309,0.6477105102124898
1763916073.49858,1.0683837740561615,0.5088475453057231,0.636331640697395,0.20267679692920973,0.350683351289445,0.029258703911642397,0.48563966042017964,0.5047457678081309,0.6477105102124898
1763916073.5096138,1.1321312202529294,0.5451714896524044,0.5140639732941619,0.20291034662806975,0.3367196876562202,0.010412842525445332,0.48563966042017964,0.5047457678081309,0.6477105102124898
1763916073.5380914,1.1052283251232273,0.3638628459291126,0.8045729468316721,0.20291034662806975,0.3367196876562202,0.010412842525445332,0.48563966042017964,0.5047457678081309,0.6477105102124898
1763916073.5588007,1.1052283251232273,0.3638628459291126,0.8045729468316721,0.20291034662806975,0.3367196876562202,0.010412842525445332,0.48563966042017964,0.5047457678081309,0.6477105102124898
1763916073.5706778,1.1052283251232273,0.3638628459291126,0.8045729468316721,0.2042264238051773,0.38164882110560383,0.06661395145530347,0.48563966042017964,0.5047457678081309,0.6477105102124898
1763916073.598346,0.9760554759090476,0.26681381205114774,0.812745926764695,0.2042264238051773,0.38164882110560383,0.06661395145530347,0.48563966042017964,0.5047457678081309,0.6477105102124898
1763916073.6113062,0.9760554759090476,0.26681381205114774,0.812745926764695,0.2042264238051773,0.38164882110560383,0.06661395145530347,0.48563966042017964,0.5047457678081309,0.6477105102124898
1763916073.6217136,1.1501095867898772,0.5190568285719968,0.6421417056859202,0.2042264238051773,0.38164882110560383,0.06661395145530347,0.48563966042017964,0.5047457678081309,0.6477105102124898
1763916073.6499574,0.9629954777267468,0.4566666087543408,0.7852518746775797,0.2042264238051773,0.38164882110560383,0.06661395145530347,0.48563966042017964,0.5047457678081309,0.6477105102124898
1763916073.6694336,0.9629954777267468,0.4566666087543408,0.7852518746775797,0.2042264238051773,0.38164882110560383,0.06661395145530347,0.48563966042017964,0.5047457678081309,0.6477105102124898
1763916073.6800358,0.9629954777267468,0.4566666087543408,0.7852518746775797,0.20260065891840556,0.34678424783904205,0.025087277934832924,0.48563966042017964,0.5047457678081309,0.6477105102124898
1763916073.7084484,0.9321181467028099,0.3671025529767828,0.8531328493002577,0.20260065891840556,0.34678424783904205,0.025087277934832924,0.4873190964329731,0.5092217319292197,0.6765809975396258
1763916073.727501,0.9321181467028099,0.3671025529767828,0.8531328493002577,0.20260065891840556,0.34678424783904205,0.025087277934832924,0.4873190964329731,0.5092217319292197,0.6765809975396258
1763916073.7390947,0.9321181467028099,0.3671025529767828,0.8531328493002577,0.20260065891840556,0.34678424783904205,0.025087277934832924,0.48534406028241284,0.49749447337445135,0.6060477383711925
1763916073.7648396,0.8936814733861506,0.30133412339095916,0.8991333048170976,0.20260065891840556,0.34678424783904205,0.025087277934832924,0.48534406028241284,0.49749447337445135,0.6060477383711925
1763916073.776682,0.9822626178983785,0.3229504597953208,0.8806153918230446,0.20260065891840556,0.34678424783904205,0.025087277934832924,0.48534406028241284,0.49749447337445135,0.6060477383711925
1763916073.7997186,0.9822626178983785,0.3229504597953208,0.8806153918230446,0.20260065891840556,0.34678424783904205,0.025087277934832924,0.48534406028241284,0.49749447337445135,0.6060477383711925
1763916073.831833,0.9533049463899402,0.2847186485357437,0.9058876913798765,0.20260065891840556,0.34678424783904205,0.025087277934832924,0.4872618654488689,0.5096151290028774,0.6794076482464719
1763916073.8573766,1.0744530016468354,0.44429730095797754,0.7924898097793075,0.20260065891840556,0.34678424783904205,0.025087277934832924,0.4872618654488689,0.5096151290028774,0.6794076482464719
1763916073.8852913,1.0744530016468354,0.44429730095797754,0.7924898097793075,0.20368389089871186,0.4044267873481874,0.09494288911681056,0.4871773457346342,0.5103630424553093,0.6844575414162397
1763916073.8983374,1.0744530016468354,0.44429730095797754,0.7924898097793075,0.20368389089871186,0.4044267873481874,0.09494288911681056,0.4871773457346342,0.5103630424553093,0.6844575414162397
1763916073.9087384,1.0744530016468354,0.44429730095797754,0.7924898097793075,0.20368389089871186,0.4044267873481874,0.09494288911681056,0.4871773457346342,0.5103630424553093,0.6844575414162397
